Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2021,"regulation of transcription, DNA-templated (GO:0006355)",115/2244,2.6921430229625925e-08,6.972650429473114e-05,0,0,1.8527585076670088,32.2942166640538,ATF1;ZNF573;SMARCAL1;WWC1;WWC2;PRDM2;CCAR1;UBE2L3;ZMIZ1;ZNF606;POFUT1;ZNF84;WWC3;ZNF205;ZNF721;PKNOX1;ZNF324;ZNF445;MED1;ZNF440;KDM2A;ZNF282;THOC1;KCTD1;ZNF14;ZNF439;TRIB3;ERG;TRIM16;ZNF157;ZNF398;L3MBTL1;CTBP2;PSEN1;PRDM11;ZNF26;SBNO1;NUP85;ZNF823;TASP1;HIVEP3;TP53BP1;ZNF786;ZKSCAN1;SNX6;ZNF383;ZNF382;BICRAL;INSR;TRIP4;PBX4;TRERF1;FLI1;TADA2A;TFCP2;GON4L;YEATS2;ZFAT;GTF2IRD1;MMS19;ZNF773;RCOR1;ZNF133;ZNF496;GMEB1;ZNF251;ZC3H8;TCF20;CTCF;ZNF48;IKBKB;EDRF1;PPP1R13L;SUFU;ZNF41;ZNF641;ZHX2;BAZ1B;SAFB;ARID1A;ZNF75A;ZFP90;DNM2;NCOR2;NFX1;THRAP3;MTF1;ZNF234;VGLL4;ENG;HDAC4;USP13;ZNF594;HDAC6;RELB;CAND2;CUX1;NSD1;NSD2;ASCC2;ZNF589;VHL;ZNF587;ZNF586;KDM4A;PCGF6;ZNF461;TCF7L1;FBXL19;WWP2;PEX14;HIPK2;ZNF70;ZNF337;ZNF212
GO_Biological_Process_2021,negative regulation of hippo signaling (GO:0035331),6/13,1.2113930766172014e-06,0.0009189977641560428,0,0,27.135854341736696,369.6918122249865,WWC1;DLG5;WWC2;WWC3;MARK3;VGLL4
GO_Biological_Process_2021,regulation of transcription by RNA polymerase II (GO:0006357),107/2206,1.3487302900708614e-06,0.0009189977641560428,0,0,1.7241282541588625,23.30391564185283,ATF1;ZNF573;SMARCAL1;TCERG1;GABPB2;RIF1;PRDM4;MAML1;WWC1;WWC2;PRDM2;ZMIZ1;ZNF606;ZNF84;WWC3;ZNF205;ZNF721;PKNOX1;ZNF324;ZNF445;MED1;ZNF440;KDM2A;ZNF282;KCTD1;ZNF14;ZNF439;PRKD2;TRIB3;ERG;ZNF157;ZNF398;CTBP2;PRKDC;PSEN1;ZNF26;ZNF823;HIVEP3;TP53BP1;ZNF786;ZKSCAN1;ZNF383;ZNF382;INO80;PBX4;TRERF1;FLI1;MAVS;TADA2A;TFCP2;YEATS2;AGO1;GTF2IRD1;CDK12;ZNF773;RCOR1;ZNF133;ZNF496;GMEB1;ZNF251;TCF25;TCF20;CTCF;ZNF48;IKBKB;PPP1R13L;ZMYM5;SUFU;ZNF41;ZNF641;ZHX2;DNMT3A;BAZ1B;SAFB;ARID1A;ZNF75A;ZFP90;NCOR2;RBL1;NFX1;THRAP3;MTF1;ZNF234;ENG;HDAC4;ZNF594;RELB;CUX1;NSD1;ZNF589;VHL;ZNF587;ZNF586;JAZF1;PCGF6;ZNF461;TCF7L1;SEMA4D;FBXL19;WWP2;GATAD2B;HIPK2;SKI;ZNF70;ZNF337;TRIM37;ZNF212
GO_Biological_Process_2021,regulation of hippo signaling (GO:0035330),7/20,1.4193015662641587e-06,0.0009189977641560428,0,0,17.069495152964876,229.84665251212516,WWC1;DLG5;WWC2;WWC3;NF2;MARK3;VGLL4
GO_Biological_Process_2021,double-strand break repair (GO:0006302),17/164,1.3566862883347455e-05,0.0070276349735739,0,0,3.701257541286065,41.48325144942234,SMARCAL1;KDM4A;KDM2A;RIF1;PRKDC;RNF8;INO80;BAZ1B;PALB2;SPIDR;RAD52;HERC2;SWI5;NSD2;MEIOB;DNA2;TP53BP1
GO_Biological_Process_2021,"negative regulation of transcription, DNA-templated (GO:0045892)",53/948,2.3167760157619736e-05,0.0095118849841502,0,0,1.9376299006278737,20.67983737915401,ZNF133;TCERG1;RIF1;TCF25;WWC1;WWC2;ZC3H8;PRDM2;CTCF;ZMYM5;SUFU;WWC3;ZNF205;MED1;ZNF440;ZHX2;KDM2A;ZNF282;DNMT3A;KCTD1;ZNF75A;ZFP90;NCOR2;NFX1;ZNF439;TRIB3;VGLL4;ZNF398;L3MBTL1;HDAC4;CTBP2;PSEN1;PRDM11;HDAC6;CUX1;NSD1;ZNF589;VHL;JAZF1;SNX6;KDM4A;PCGF6;SEMA4D;WWP2;TRERF1;GATAD2B;PEX14;SKI;YEATS2;GTF2IRD1;ZNF337;TRIM37;RCOR1
GO_Biological_Process_2021,regulation of cellular macromolecule biosynthetic process (GO:2000112),32/468,2.570779725446013e-05,0.0095118849841502,0,0,2.3729216895763536,25.07873594220864,USP13;CYFIP1;WWC1;WWC2;PRDM2;CCAR1;UBE2L3;SBNO1;POFUT1;NSD1;SUFU;NSD2;WWC3;ZNF205;ASCC2;VHL;TCF7L1;ESCO1;ZNF282;INSR;TRIP4;TSC1;DNM2;GON4L;NFX1;ZFAT;GEMIN5;GTF2IRD1;MAPKAPK5;ZNF212;ZNF398;ENG
GO_Biological_Process_2021,negative regulation of transcription by RNA polymerase II (GO:0000122),41/684,4.350705654606043e-05,0.014085409556787,0,0,2.0708253933171794,20.79644503064093,ZNF133;HDAC4;TCERG1;CTBP2;RIF1;TCF25;WWC1;WWC2;PRDM2;CTCF;PSEN1;CUX1;NSD1;ZMYM5;SUFU;WWC3;ZNF205;ZNF589;VHL;JAZF1;MED1;ZNF440;ZHX2;SEMA4D;ZNF282;DNMT3A;KCTD1;WWP2;GATAD2B;ZNF75A;ZFP90;NCOR2;SKI;YEATS2;NFX1;ZNF439;GTF2IRD1;ZNF337;TRIM37;TRIB3;ZNF398
GO_Biological_Process_2021,phosphorylation (GO:0016310),28/400,5.420533962200927e-05,0.0155990921801115,0,0,2.42518680517587,23.821957945115432,PANK2;PXK;MAML1;PRKDC;PNKP;PIK3CB;IKBKB;GRK5;GRK4;MKNK1;IKBKE;MARK3;XYLB;MORC3;PRKCH;INSR;EIF2AK2;LMTK2;CDC42BPB;TYK2;HIPK2;SRPK1;TGFBR2;PRKD2;CDK12;ERG;CSNK1G2;FGFR1
GO_Biological_Process_2021,regulation of establishment of protein localization (GO:0070201),5/15,6.433864608722293e-05,0.0166637093365907,0,0,15.800978792822184,152.50077792781607,CEP295;CENPJ;GAPVD1;CORO2B;SPIDR
