Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2021,axon development (GO:0061564),8/79,6.65939315968256e-06,0.0128259912255486,0,0,9.124442126007072,108.758625457769,GAP43;SLITRK1;MAP1B;AMIGO1;MAP1A;L1CAM;NEFH;ZPR1
GO_Biological_Process_2021,aspartate metabolic process (GO:0006531),3/6,3.798641767974156e-05,0.0198887658648959,0,0,79.62096774193549,810.4046541603266,GOT1;GOT2;ASS1
GO_Biological_Process_2021,oligodendrocyte development (GO:0014003),4/16,3.91449794979463e-05,0.0198887658648959,0,0,26.63562753036437,270.3046976150119,PRDM8;NSUN5;TPPP;B4GALT6
GO_Biological_Process_2021,regulation of axonogenesis (GO:0050770),6/51,4.1305848109856526e-05,0.0198887658648959,0,0,10.72326530612245,108.24607098321395,LINGO1;MAG;PAK1;SLITRK1;AMIGO1;THY1
GO_Biological_Process_2021,aspartate family amino acid metabolic process (GO:0009066),4/19,8.09312942296207e-05,0.0311747345372498,0,0,21.305263157894736,200.7362716297327,FOLH1;GOT1;GOT2;ASS1
GO_Biological_Process_2021,positive regulation of transferase activity (GO:0051347),9/148,0.00010779646955920148,0.0346026667285036,0,0,5.246744752957964,47.93040711570145,CD74;PINK1;HSP90AB1;LMO4;DKC1;SERINC1;RPS2;ZNF622;MAPK3
GO_Biological_Process_2021,negative regulation of neuron apoptotic process (GO:0043524),6/71,0.00026654242311999475,0.0561115810820357,0,0,7.416263736263736,61.035681019860064,PRKCG;MAG;PINK1;VSTM2L;CX3CL1;ZPR1
GO_Biological_Process_2021,regulation of microtubule depolymerization (GO:0031114),4/25,0.0002489562931666048,0.0561115810820357,0,0,15.21341816078658,126.24449176404984,MAP1B;MAP1A;STMN2;KATNB1
GO_Biological_Process_2021,positive regulation of microtubule polymerization or depolymerization (GO:0031112),4/26,0.0002913373887956164,0.0561115810820357,0,0,14.521163047478836,118.21720295922394,PAK1;DCTN1;STMN2;KATNB1
GO_Biological_Process_2021,glial cell development (GO:0021782),4/26,0.0002913373887956164,0.0561115810820357,0,0,14.521163047478836,118.21720295922394,PRDM8;NSUN5;TPPP;SOX4
GO_Biological_Process_2021,microtubule polymerization or depolymerization (GO:0031109),4/27,0.00033865405426606075,0.0592952462287666,0,0,13.88910403098046,110.98132271809293,STMN2;KATNB1;STMN4;TPPP
GO_Biological_Process_2021,regulation of microtubule polymerization or depolymerization (GO:0031110),4/28,0.00039122705823630175,0.0627919428469264,0,0,13.309716599190285,104.43099724925275,MAP1B;MAP1A;STMN2;STMN4
GO_Biological_Process_2021,regulated exocytosis (GO:0045055),9/180,0.0004644099188892899,0.068804115675444,0,0,4.257938234014789,32.678581442463745,CHID1;SYT5;ISLR;APLP2;SYT13;CPLX2;CALM1;TUBA4A;VTI1B
