Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2021,selective autophagy (GO:0061912),5/59,0.00018867957659024183,0.141765628246306,0,0,10.45820105820106,89.68388844013964,UFL1;UFM1;PEX5;UBE2N;VIM
GO_Biological_Process_2021,regulation of ubiquitin-dependent protein catabolic process (GO:2000058),4/42,0.0005437624076181368,0.141765628246306,0,0,11.83133971291866,88.93615881937828,UFL1;ARAF;CLU;RAD23B
GO_Biological_Process_2021,protein polyufmylation (GO:1990564),2/5,0.000791275600627341,0.141765628246306,0,0,74.22097378277154,530.0761178021074,UFL1;UFM1
GO_Biological_Process_2021,constitutive secretory pathway (GO:0045054),2/5,0.000791275600627341,0.141765628246306,0,0,74.22097378277154,530.0761178021074,TMEM167B;TMEM167A
GO_Biological_Process_2021,protein K69-linked ufmylation (GO:1990592),2/5,0.000791275600627341,0.141765628246306,0,0,74.22097378277154,530.0761178021074,UFL1;UFM1
GO_Biological_Process_2021,positive regulation of endocytosis (GO:0045807),4/48,0.0009064561641846506,0.141765628246306,0,0,10.214876033057852,71.56509344864301,RAB21;CD151;APOE;CLU
GO_Biological_Process_2021,post-translational protein modification (GO:0043687),10/345,0.0011763508487909,0.141765628246306,0,0,3.421422300263389,23.078650311719485,SPSB2;PSMD6;COPS2;ASB6;ANO8;FEM1C;FBXO6;APOE;KTN1;PNPLA2
GO_Biological_Process_2021,protein ufmylation (GO:0071569),2/6,0.001179888359317,0.141765628246306,0,0,55.662921348314605,375.2980881761809,UFL1;UFM1
GO_Biological_Process_2021,regulation of pro-B cell differentiation (GO:2000973),2/6,0.001179888359317,0.141765628246306,0,0,55.662921348314605,375.2980881761809,NUDT21;FNIP1
GO_Biological_Process_2021,mitochondrial translational elongation (GO:0070125),5/89,0.0012593254136869,0.141765628246306,0,0,6.712925170068028,44.82340356053531,MRPL3;MRPL49;MRPL16;MRPL27;MRPL44
GO_Biological_Process_2021,mitochondrial translational termination (GO:0070126),5/89,0.0012593254136869,0.141765628246306,0,0,6.712925170068028,44.82340356053531,MRPL3;MRPL49;MRPL16;MRPL27;MRPL44
GO_Biological_Process_2021,regulation of proteasomal protein catabolic process (GO:0061136),4/54,0.0014128523783786,0.141765628246306,0,0,8.986363636363636,58.96981810099653,UFL1;ARAF;APOE;RAD23B
GO_Biological_Process_2021,organelle organization (GO:0006996),11/420,0.0015243278698251,0.141765628246306,0,0,3.089090146265245,20.03646178032603,YTHDF3;VAPA;RAB34;MTX3;TPM1;SURF4;CHMP2B;RAB18;APOE;WASL;PEX12
GO_Biological_Process_2021,dolichyl diphosphate biosynthetic process (GO:0006489),2/7,0.0016420729140498,0.141765628246306,0,0,44.52808988764045,285.50502254242406,DPAGT1;DOLK
GO_Biological_Process_2021,dolichyl diphosphate metabolic process (GO:0046465),2/7,0.0016420729140498,0.141765628246306,0,0,44.52808988764045,285.50502254242406,DPAGT1;DOLK
GO_Biological_Process_2021,translational termination (GO:0006415),5/96,0.0017632927034625,0.1427165031865009,0,0,6.194348508634223,39.275714964105966,MRPL3;MRPL49;MRPL16;MRPL27;MRPL44
GO_Biological_Process_2021,protein transport (GO:0015031),10/369,0.0019341296633472,0.1473351714138038,0,0,3.188759626413239,19.92368213429016,RAB21;ARL17A;TMEM167A;RAB34;CHMP2B;CMTM6;RAB18;APOE;SCAMP1;CLU
GO_Biological_Process_2021,regulation of proteasomal ubiquitin-dependent protein catabolic process (GO:0032434),5/102,0.0023012784096811,0.1655641966965053,0,0,5.809425625920471,35.2881387747688,UFL1;ARAF;RCHY1;CLU;RAD23B
GO_Biological_Process_2021,translational elongation (GO:0006414),5/104,0.0025045829170109,0.1690611960970086,0,0,5.691486291486291,34.089914443504234,MRPL3;MRPL16;MRPL27;MRPL49;MRPL44
GO_Biological_Process_2021,mitochondrial translation (GO:0032543),5/105,0.0026109837235059,0.1690611960970086,0,0,5.634285714285714,33.512890445584894,MRPL3;MRPL16;MRPL27;MRPL49;MRPL44
GO_Biological_Process_2021,response to misfolded protein (GO:0051788),2/9,0.0027818115951429,0.1715450483671474,0,0,31.80256821829856,187.14707562985848,DNAJB14;CLU
GO_Biological_Process_2021,protein ubiquitination (GO:0016567),12/525,0.0029226949723581,0.1720404540547204,0,0,2.6882483987747148,15.686599190945014,PCNP;RNF146;SPSB2;PSMD6;TMEM129;PEX5;UBE2N;FBXO6;PEX12;RCHY1;RNF141;PJA2
GO_Biological_Process_2021,production of siRNA involved in RNA interference (GO:0030422),2/10,0.0034567374250082,0.1875507438629891,0,0,27.825842696629213,157.70101777528257,TSN;MRPL44
GO_Biological_Process_2021,protein modification by small protein conjugation (GO:0032446),10/409,0.0040350682973028,0.1875507438629891,0,0,2.863187380215244,15.783984839452945,PCNP;SPSB2;UFL1;UFM1;TMEM129;PEX5;UBE2N;PEX12;RCHY1;PJA2
GO_Biological_Process_2021,positive regulation by host of viral process (GO:0044794),2/11,0.004199978047897,0.1875507438629891,0,0,24.73283395755306,135.354786326664,VAPA;APOE
GO_Biological_Process_2021,positive regulation of viral release from host cell (GO:1902188),2/11,0.004199978047897,0.1875507438629891,0,0,24.73283395755306,135.354786326664,VAPA;CHMP2B
GO_Biological_Process_2021,organelle disassembly (GO:1903008),3/34,0.003494532954702,0.1875507438629891,0,0,10.81957353745216,61.20151868394914,UFL1;UFM1;ZFAND1
GO_Biological_Process_2021,positive regulation of cellular component organization (GO:0051130),5/114,0.0037212103324598,0.1875507438629891,0,0,5.166710353866317,28.901060284734083,CD151;SURF4;APOE;FNIP1;CLU
GO_Biological_Process_2021,regulation of protein-containing complex assembly (GO:0043254),5/116,0.0040077172473189,0.1875507438629891,0,0,5.073101673101673,28.001154454836183,BBS10;PEX5;APOE;FNIP1;CLU
GO_Biological_Process_2021,actin-myosin filament sliding (GO:0033275),3/38,0.0047986779119063,0.1908320761270005,0,0,9.581113801452783,51.15754115797769,TPM1;TCAP;VIM
GO_Biological_Process_2021,lysosome localization (GO:0032418),3/37,0.0044489479067373,0.1908320761270005,0,0,9.863409770687936,53.41122830011697,BLOC1S2;RAB34;TMEM106B
GO_Biological_Process_2021,muscle filament sliding (GO:0030049),3/38,0.0047986779119063,0.1908320761270005,0,0,9.581113801452783,51.15754115797769,TPM1;TCAP;VIM
GO_Biological_Process_2021,negative regulation of amyloid fibril formation (GO:1905907),2/12,0.0050102630025621,0.1908320761270005,0,0,22.25842696629213,117.8865693141408,APOE;CLU
GO_Biological_Process_2021,protein import into peroxisome matrix (GO:0016558),2/12,0.0050102630025621,0.1908320761270005,0,0,22.25842696629213,117.8865693141408,PEX5;PEX12
GO_Biological_Process_2021,reticulophagy (GO:0061709),2/13,0.0058863389376556,0.2177945406932607,0,0,20.23391215526047,103.90358817424055,UFL1;UFM1
GO_Biological_Process_2021,plasma membrane bounded cell projection organization (GO:0120036),5/128,0.0060666398492651,0.2182305167999543,0,0,4.5753774680603945,23.357075008402056,VAPA;BLOC1S2;TPM1;APOE;HMGB1
GO_Biological_Process_2021,regulation of IRE1-mediated unfolded protein response (GO:1903894),2/14,0.00682696940971,0.2389439293398522,0,0,18.54681647940075,92.49064469835044,UFL1;TMEM33
GO_Biological_Process_2021,positive regulation of receptor-mediated endocytosis (GO:0048260),3/44,0.0072430717632065,0.2468362614040122,0,0,8.176519222819346,40.2915146063619,RAB21;WASL;CLU
GO_Biological_Process_2021,regulation of amyloid fibril formation (GO:1905906),2/15,0.0078309346799264,0.2535265102626174,0,0,17.119273984442525,83.02288774610976,APOE;CLU
GO_Biological_Process_2021,endoplasmic reticulum tubular network organization (GO:0071786),2/15,0.0078309346799264,0.2535265102626174,0,0,17.119273984442525,83.02288774610976,TMEM33;RAB18
GO_Biological_Process_2021,proteasome-mediated ubiquitin-dependent protein catabolic process (GO:0043161),8/321,0.0087468058539036,0.2560367961035296,0,0,2.898729474700944,13.737272298401203,PCNP;SPSB2;PSMD6;TMEM129;DNAJB14;FEM1C;FBXO6;RAD23B
GO_Biological_Process_2021,transcription by RNA polymerase II (GO:0006366),8/320,0.0085929591568022,0.2560367961035296,0,0,2.908169350029816,13.833615193029711,MED23;GTF2A1;NUDT21;COPS2;EAF1;TBPL1;SNRPF;GTF2H2
GO_Biological_Process_2021,protein localization to endoplasmic reticulum (GO:0070972),2/16,0.008897031524833,0.2560367961035296,0,0,15.895666131621187,75.0599330617898,VAPA;BCAP29
GO_Biological_Process_2021,regulation of amyloid-beta clearance (GO:1900221),2/16,0.008897031524833,0.2560367961035296,0,0,15.895666131621187,75.0599330617898,APOE;CLU
GO_Biological_Process_2021,protein import (GO:0017038),4/89,0.0085565404439523,0.2560367961035296,0,0,5.276737967914438,25.122862503839603,PEX5;APOE;PEX12;CLU
GO_Biological_Process_2021,RNA interference (GO:0016246),2/17,0.0100240730342841,0.2596234915879593,0,0,14.835205992509364,68.28297841441048,TSN;MRPL44
GO_Biological_Process_2021,negative regulation of amyloid-beta formation (GO:1902430),2/17,0.0100240730342841,0.2596234915879593,0,0,14.835205992509364,68.28297841441048,APOE;CLU
GO_Biological_Process_2021,reverse cholesterol transport (GO:0043691),2/17,0.0100240730342841,0.2596234915879593,0,0,14.835205992509364,68.28297841441048,APOE;CLU
GO_Biological_Process_2021,dolichol-linked oligosaccharide biosynthetic process (GO:0006488),2/17,0.0100240730342841,0.2596234915879593,0,0,14.835205992509364,68.28297841441048,DPAGT1;DOLK
GO_Biological_Process_2021,negative regulation of phagocytosis (GO:0050765),2/17,0.0100240730342841,0.2596234915879593,0,0,14.835205992509364,68.28297841441048,HMGB1;CD47
GO_Biological_Process_2021,regulation of mRNA stability (GO:0043488),5/146,0.0104031072049655,0.2641573300084383,0,0,3.987639311043566,18.206168402220836,PSMD6;YTHDF3;PDE12;VIM;PAIP1
GO_Biological_Process_2021,mRNA metabolic process (GO:0016071),4/95,0.0107044506007217,0.2665819909218216,0,0,4.927322677322677,22.355734433258124,SF3B4;NUDT21;SNRPF;LSM2
GO_Biological_Process_2021,amyloid precursor protein metabolic process (GO:0042982),2/18,0.0112108884201929,0.2739264246066018,0,0,13.907303370786517,62.455888603944274,APH1A;APOE
GO_Biological_Process_2021,negative regulation of protein-containing complex assembly (GO:0031333),3/52,0.0114707359417788,0.2750852415667328,0,0,6.838810100311311,30.55550390338368,PEX5;HMGB1;CLU
GO_Biological_Process_2021,neutrophil degranulation (GO:0043312),10/481,0.0119965103329546,0.2824632887486592,0,0,2.4165105532658924,10.688563224914835,PSMD6;VAPA;SURF4;CMTM6;RAB18;ENPP4;HMGB1;CD47;SCAMP1;FTL
GO_Biological_Process_2021,neutrophil activation involved in immune response (GO:0002283),10/485,0.0126520448520473,0.28248962212761,0,0,2.3956656346749226,10.46890652744542,PSMD6;VAPA;SURF4;CMTM6;RAB18;ENPP4;HMGB1;CD47;SCAMP1;FTL
GO_Biological_Process_2021,negative regulation of amyloid precursor protein catabolic process (GO:1902992),2/19,0.0124563228277126,0.28248962212761,0,0,13.088565763384006,57.40025759557923,APOE;CLU
GO_Biological_Process_2021,long-term memory (GO:0007616),2/19,0.0124563228277126,0.28248962212761,0,0,13.088565763384006,57.40025759557923,APOE;PJA2
GO_Biological_Process_2021,production of small RNA involved in gene silencing by RNA (GO:0070918),2/20,0.0137592371404689,0.2828287634429735,0,0,12.36079900124844,52.9789393756764,TSN;MRPL44
GO_Biological_Process_2021,cellular protein metabolic process (GO:0044267),9/417,0.0134569066026187,0.2828287634429735,0,0,2.5041279669762644,10.788441373269302,APH1A;MRPL3;SPCS3;ARAF;MRPL27;ANO8;APOE;KTN1;PNPLA2
