Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2021,membrane depolarization (GO:0051899),13/32,2.979956359493671e-11,7.176276723907941e-09,0,0,18.55848776871757,449.7932966964657,CACNA1B;CACNA1A;CACNA1E;P2RX7;CACNB4;SCN8A;SCN9A;SCN7A;CACNG2;SCN2A;SCN3A;CACNG4;SCN1A
GO_Biological_Process_2021,"regulation of synaptic transmission, glutamatergic (GO:0051966)",15/46,3.6748571819225486e-11,8.112247229094026e-09,0,0,13.153362493165664,316.0348114132774,NLGN1;UNC13A;TSHZ3;HOMER1;GRIK3;GRIK1;GRM5;GRM4;RELN;GRM7;GRM8;CACNG2;CACNG3;CACNG4;DGKI
GO_Biological_Process_2021,glutamate receptor signaling pathway (GO:0007215),13/37,2.585594014134681e-10,5.268645033417516e-08,0,0,14.688321596244132,324.25785491570304,GRID2;HOMER1;GRIK3;GRIK1;GRIK2;GRIN2B;GRIN2A;GRM5;GRM4;GRIN3A;GRM7;GRM8;GRIA3
GO_Biological_Process_2021,regulation of synapse assembly (GO:0051963),14/47,6.490748274440421e-10,1.228142298499477e-07,0,0,11.514980553062358,243.60486144496028,ROBO2;NLGN1;GRID2;CLSTN2;LHFPL4;PTPRD;LRFN5;CUX2;IL1RAPL2;SLITRK3;IL1RAPL1;SLIT1;SYNDIG1;GPC6
GO_Biological_Process_2021,neuron projection morphogenesis (GO:0048812),23/140,1.181830296845187e-09,2.0871123042286006e-07,0,0,5.380708180708181,110.60692158157252,SPTBN4;CNTNAP2;NLGN1;DCC;PLPPR4;ANK3;LRP2;NYAP2;DCLK1;MYO16;DOCK10;SHTN1;EPB41L3;FLRT1;SLITRK3;SLITRK5;CNTN4;SRGAP2;SGK1;PAK3;DSCAML1;ZNF365;SHANK1
GO_Biological_Process_2021,neuronal action potential (GO:0019228),10/22,1.5629067023355347e-09,2.58758740905427e-07,0,0,22.51636278634876,456.5579493829062,KCNA1;SCN8A;KCNMB2;SCN9A;KCNMB4;SCN7A;ANK3;SCN2A;SCN3A;SCN1A
GO_Biological_Process_2021,nervous system development (GO:0007399),44/447,1.9077059648589342e-09,2.972654765241952e-07,0,0,3.034881978679784,60.93243134312039,CHRM2;SEMA5A;ROBO2;CHRM3;TENM1;SH3GL3;NLGN1;NRSN1;MYT1L;GRIK1;LDB2;RPS6KA6;SNTG2;RELN;MOBP;DPF1;ST8SIA4;ASIC2;SH3GL2;CHST8;KIRREL3;RBFOX1;TRPC5;SRRM4;RBFOX3;DSCAM;NRG1;GFRA2;DCLK1;NELL1;NFASC;IL1RAPL2;NINJ2;SCN8A;ALDH1A2;DCX;CNTN4;RAPGEF5;SCN2A;FGF13;DSCAML1;MET;FGF12;SHANK2
GO_Biological_Process_2021,calcium ion transport (GO:0006816),20/115,5.168576247444133e-09,7.606421377488615e-07,0,0,5.744403683461855,109.6070628376409,SLC24A2;RYR2;TRPC5;TRPC6;TRPC3;TRPC4;CACNA1B;ITPR1;PSEN2;CACNA1A;CACNA1D;CACNA1E;SLC8A1;P2RX7;SLC8A3;TRPM2;GRIN3A;ORAI2;TRPM8;CACNG3
GO_Biological_Process_2021,metal ion transport (GO:0030001),17/88,1.4193951397465266e-08,1.978935644836078e-06,0,0,6.513625663328412,117.70414635338176,RYR2;TRPC5;TRPC3;TRPC4;CACNA1B;ITPR1;PSEN2;CACNA1A;CACNA1D;LRP2;CACNA1E;SLC8A1;SLC8A3;TRPM2;GRIN3A;NIPAL2;CACNG3
GO_Biological_Process_2021,positive regulation of synaptic transmission (GO:0050806),15/73,4.2131707767307035e-08,5.580344693779816e-06,0,0,7.020382817066043,119.22340706486172,SLC24A2;NLGN1;CLSTN2;TSHZ3;GRIK2;ADCY1;GRIN2B;RIMS2;SLC8A3;GRIN2A;RELN;CACNG2;CACNG3;SHANK2;CACNG4
GO_Biological_Process_2021,potassium ion transport (GO:0006813),19/122,7.921560334143207e-08,9.992482535783503e-06,0,0,5.024078773168579,82.14917697668278,SLC24A2;KCNJ6;KCNH5;KCNK10;KCNH7;KCNC2;KCNH8;KCNA1;KCNB2;KCNA4;KCNAB1;SLC9A1;KCNS3;KCNMB2;KCNMB4;KCNQ5;KCNK2;KCNH1;HCN1
GO_Biological_Process_2021,synapse organization (GO:0050808),19/126,1.3418973829316508e-07,1.615766439720883e-05,0,0,4.835253823279524,76.5131100795364,KIRREL3;UNC13C;NLGN1;UNC13A;DSCAM;RAB39B;SEMA3E;ANK3;PTPRD;SLC8A3;LRFN5;PPFIBP1;GRM5;CACNB4;SLITRK3;PAK3;GPC6;SHANK2;CBLN2
GO_Biological_Process_2021,neuron projection development (GO:0031175),22/171,2.517770322461461e-07,2.8998146018262656e-05,0,0,4.0289136324904975,61.21822234086467,CNTNAP2;NLGN1;RASGRF1;BICDL1;LAMB1;FRY;NYAP2;DCLK1;MYO16;DOCK10;GPRIN3;SHTN1;GRM7;EPB41L3;CNTN4;STX3;SRGAP2;SGK1;PAK3;SH3GL2;ZNF365;SHANK1
GO_Biological_Process_2021,sodium ion transport (GO:0006814),15/90,7.502609406655223e-07,8.281005132595702e-05,0,0,5.424293785310734,76.49797324132524,SLC24A2;SLC6A15;SLC8A1;SLC8A3;SLC6A6;SCN8A;SCN9A;SCN7A;SGK1;ASIC2;FGF13;SCN2A;SCN3A;SCN1A;HCN1
GO_Biological_Process_2021,adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway (GO:0007193),12/60,1.2930644197271949e-06,0.0001317433710714361,0,0,6.761251758087201,91.67240246611529,CHRM2;CHRM3;GRM4;GRM7;HTR1E;GRM8;NPY1R;OPRM1;ADCY1;HTR4;ADCY7;ADCY5
GO_Biological_Process_2021,homophilic cell adhesion via plasma membrane adhesion molecules (GO:0007156),12/60,1.2930644197271949e-06,0.0001317433710714361,0,0,6.761251758087201,91.67240246611529,PTPRT;ROBO2;TRO;KIRREL3;TENM3;DSCAM;PECAM1;CDH13;EMB;CNTN4;PVR;DSCAML1
GO_Biological_Process_2021,"synaptic transmission, glutamatergic (GO:0035249)",7/18,1.7601650260948347e-06,0.00017269174644908211,0,0,17.123158963941087,226.88361976038956,UNC13C;GRID2;UNC13A;GRIK3;GRIK1;GRIK2;CDH8
GO_Biological_Process_2021,membrane depolarization during action potential (GO:0086010),8/26,2.458048699081514e-06,0.00023254896442381892,0,0,11.97140637140637,154.62439342619908,SCN8A;SCN9A;SCN7A;CACNA1D;SCN2A;SCN3A;SLC8A1;SCN1A
GO_Biological_Process_2021,calcium ion transmembrane transport (GO:0070588),14/87,2.696712329307021e-06,0.00023811969867781,0,0,5.1945823753308735,66.61260856377021,SLC24A2;TRPC5;TRPC6;TRPC3;TRPC4;CACNA1A;CACNA1D;GRIN2B;SLC8A1;P2RX7;SLC8A3;TRPM2;GRIN2A;TRPM8
GO_Biological_Process_2021,sodium ion transmembrane transport (GO:0035725),14/87,2.696712329307021e-06,0.00023811969867781,0,0,5.1945823753308735,66.61260856377021,SLC24A2;SLC6A15;SLC8A1;SLC9A1;SLC8A3;SLC6A6;SCN8A;SCN9A;SCN7A;ASIC2;SCN2A;SCN3A;SCN1A;HCN1
GO_Biological_Process_2021,potassium ion transmembrane transport (GO:0071805),18/139,2.7889427789250545e-06,0.00023831965875395063,0,0,4.042060840513452,51.69734362041448,SLC24A2;KCNJ6;KCNH5;KCNK10;KCNH7;KCNC2;KCNH8;KCNA1;KCNB2;KCNA4;KCNAB1;SLC9A1;KCNT2;KCNS3;KCNQ5;KCNK2;KCNH1;HCN1
GO_Biological_Process_2021,action potential (GO:0001508),10/45,3.629169977837576e-06,0.00030042722722786687,0,0,7.710679222600681,96.5878741112942,KCNA1;SCN8A;KCNMB2;SCN9A;KCNMB4;SCN7A;ANK3;SCN2A;SCN3A;SCN1A
GO_Biological_Process_2021,calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules (GO:0016339),9/36,3.928536260740113e-06,0.0003153543198394109,0,0,8.986928104575163,111.86248382041347,CDH6;NLGN1;CDH12;CDH13;CDH9;CDH8;CDH18;CDH7;CDH19
GO_Biological_Process_2021,axon development (GO:0061564),13/79,4.7272789043427936e-06,0.0003662982190836004,0,0,5.329556124626548,65.35187422207707,SEMA5A;SPTBN4;DCC;PLPPR4;ANK3;SHTN1;GRM7;RTN4RL1;SLITRK3;SLITRK5;CNTN4;PAK3;DSCAML1
GO_Biological_Process_2021,positive regulation of cell projection organization (GO:0031346),16/117,4.839727318960368e-06,0.0003662982190836004,0,0,4.296721609926197,52.58608128906995,ROBO2;TENM3;PLPPR5;ZNF804A;PTPRD;GRIP1;TIAM1;CUX2;RELN;RIT2;LRRC7;IL1RAPL1;PLXNC1;SLIT2;EPHA3;PLXNA4
GO_Biological_Process_2021,adherens junction organization (GO:0034332),10/49,8.204289811299487e-06,0.0005766304108642179,0,0,6.918401841262991,81.02038967529177,CDH6;CDH12;CDH13;CDH9;PVR;CDH8;CDH18;CDH7;CDH19;JAM3
GO_Biological_Process_2021,positive regulation of the force of heart contraction (GO:0098735),4/5,8.2265724139744e-06,0.0005766304108642179,0,0,107.23783031988872,1255.555649139964,RYR2;NOS1;SLC8A1;SLC9A1
GO_Biological_Process_2021,G protein-coupled glutamate receptor signaling pathway (GO:0007216),6/15,8.271783923307013e-06,0.0005766304108642179,0,0,17.91538819153882,209.65770325890068,GRM5;GRM4;HOMER1;GRM7;GRM8;GRIK3
GO_Biological_Process_2021,regulation of NMDA receptor activity (GO:2000310),8/32,1.3654760278903274e-05,0.0009274733327901224,0,0,8.975757575757576,100.54125159578555,GRIA1;NLGN1;GRIN2A;RELN;LRRC7;OPRM1;GRIN2B;GRIA3
GO_Biological_Process_2021,neuron development (GO:0048666),17/143,1.66058874948896e-05,0.001099724899349,0,0,3.659865551508611,40.27957721411848,EPHA5;CNTNAP2;TENM1;SRRM4;NLGN1;ATP8A2;TENM3;MYT1L;RASGRF1;BICDL1;LAMB1;FRY;GPRIN3;DCX;CNTN4;STX3;SH3GL2
GO_Biological_Process_2021,regulation of AMPA receptor activity (GO:2000311),7/25,2.1309377928839267e-05,0.001376793710573,0,0,10.460350713842336,112.515332563186,NLGN1;RELN;CACNG2;SHISA9;CACNG3;CACNG4;SHANK1
GO_Biological_Process_2021,cell-cell junction assembly (GO:0007043),11/66,2.2379617094393804e-05,0.0014115144210249,0,0,5.399438202247191,57.81372843755112,CDH6;GJC1;EPB41L3;CDH12;PKP4;CDH9;CDH8;CDH18;CDH7;CDH19;JAM3
GO_Biological_Process_2021,"positive regulation of synaptic transmission, glutamatergic (GO:0051968)",6/18,2.7954938680627063e-05,0.0015755879269144,0,0,13.43444909344491,140.85907934604646,NLGN1;RELN;TSHZ3;CACNG2;CACNG3;CACNG4
GO_Biological_Process_2021,regulation of trans-synaptic signaling (GO:0099177),8/35,2.775875444942125e-05,0.0015755879269144,0,0,7.977207977207978,83.69654135963867,NLGN1;GRID2;RELN;CACNA1B;GRIK3;CACNA1A;GRIK1;GRIK2
GO_Biological_Process_2021,regulation of presynapse assembly (GO:1905606),6/18,2.7954938680627063e-05,0.0015755879269144,0,0,13.43444909344491,140.85907934604646,PTPRD;LRFN5;IL1RAPL2;IL1RAPL1;SLITRK3;GPC6
GO_Biological_Process_2021,regulation of presynapse organization (GO:0099174),6/18,2.7954938680627063e-05,0.0015755879269144,0,0,13.43444909344491,140.85907934604646,PTPRD;LRFN5;IL1RAPL2;IL1RAPL1;SLITRK3;GPC6
GO_Biological_Process_2021,positive regulation of nervous system development (GO:0051962),9/45,2.763997992989325e-05,0.0015755879269144,0,0,6.7370448179271705,70.71368838037475,PTPRD;NLGN1;GRID2;CUX2;CLSTN2;IL1RAPL1;SYNDIG1;LRP2;OPRM1
GO_Biological_Process_2021,positive regulation of cell junction assembly (GO:1901890),10/57,3.3218996485157735e-05,0.0018332733685246,0,0,5.738414252036645,59.17675807279063,PTPRD;CNTNAP2;GRID2;NLGN1;CUX2;CLSTN2;IL1RAPL1;SYNDIG1;TEK;TBX5
GO_Biological_Process_2021,central nervous system development (GO:0007417),24/268,4.4049577702237737e-05,0.0023813741088413,0,0,2.678252304228524,26.86339231463404,ROBO2;CHST8;SH3GL3;CNTNAP2;EPHA7;CA10;GRIK1;SYNJ2;GRIN2B;DCLK1;SHROOM4;AFF2;SLC8A3;RPS6KA6;GRIN2A;SNTG2;RELN;IL1RAPL2;DCX;CNTN4;ASIC2;DSCAML1;ADGRL2;SH3GL2
GO_Biological_Process_2021,positive regulation of synapse assembly (GO:0051965),7/28,4.775113491900904e-05,0.002529855128009,0,0,8.964618249534452,89.19353851091985,PTPRD;NLGN1;GRID2;CUX2;CLSTN2;IL1RAPL1;SYNDIG1
GO_Biological_Process_2021,positive regulation of neurogenesis (GO:0050769),11/72,5.173516663558989e-05,0.0026432585682319,0,0,4.86682630318659,48.03252314856997,ROBO2;PTPRD;TIAM1;CUX2;IL1RAPL1;PLXNC1;OPRM1;LRP2;SLIT2;DISC1;PLXNA4
GO_Biological_Process_2021,regulation of small GTPase mediated signal transduction (GO:0051056),16/141,5.188729541263195e-05,0.0026432585682319,0,0,3.46740594059406,34.21094083597707,RASGRF2;MCF2;RASGRF1;ARHGAP18;ARHGAP25;ARHGAP6;ARHGAP44;ARHGAP22;TIAM1;ARHGAP10;ARHGAP20;RELN;MCF2L;ARHGEF2;SLIT2;SRGAP2
GO_Biological_Process_2021,xenobiotic transport (GO:0042908),6/20,5.48626330998001e-05,0.0027420965109692,0,0,11.514046622833234,112.96060477893484,ABCC3;ABCB1;SLC47A1;ABCC5;ABCA8;ABCG2
GO_Biological_Process_2021,calcium ion transport into cytosol (GO:0060402),6/21,7.44682709901877e-05,0.0035866627246001,0,0,10.745885634588564,102.14111961387891,RYR2;TRPM2;GRIN2A;GRIN2B;JPH1;SLC8A1
GO_Biological_Process_2021,long-term synaptic potentiation (GO:0060291),6/21,7.44682709901877e-05,0.0035866627246001,0,0,10.745885634588564,102.14111961387891,SLC24A2;SLC8A3;GRIN2A;TSHZ3;GRIN2B;SHANK2
GO_Biological_Process_2021,regulation of sodium ion transmembrane transporter activity (GO:2000649),8/40,7.732117772231037e-05,0.0036346415237504,0,0,6.729020979020979,63.7072932593021,FGF14;NETO1;HECW2;HECW1;ANK3;FGF13;FGF12;PTPN3
GO_Biological_Process_2021,cell junction assembly (GO:0034329),13/102,7.820859450878714e-05,0.0036346415237504,0,0,3.9475233423009968,37.32829789870373,KIRREL3;NLGN1;DSCAM;CDH9;CDH8;CDH7;CDH6;GJC1;CDH12;PKP4;CDH18;SHANK2;CDH19
GO_Biological_Process_2021,neuropeptide signaling pathway (GO:0007218),10/63,8.089086576910106e-05,0.0036944810934887,0,0,5.087194686284368,47.93363229304211,OPRD1;GLRA2;NXPH2;SORCS1;OPRM1;SORCS3;SSTR2;MCHR2;NTSR1;HCRTR2
GO_Biological_Process_2021,extracellular matrix organization (GO:0030198),25/300,9.9267827050557e-05,0.0044569571840156,0,0,2.4748632456368846,22.812519807105247,COL14A1;COL12A1;TNC;PLOD1;COL19A1;ADAMTSL1;SH3PXD2A;ADAMTS19;CYP1B1;TNR;ADAMTS6;JAM3;COL26A1;COL24A1;ITGA2;LAMB1;DCN;ADAM19;GREM1;MMP16;SMOC1;ITGA8;PECAM1;COL8A1;TLL1
GO_Biological_Process_2021,peptidyl-tyrosine dephosphorylation involved in inactivation of protein kinase activity (GO:1990264),4/8,0.00010554120757800495,0.0046596443145689,0,0,26.80528511821975,245.44015626700923,PTPRT;PTPRB;PTPRQ;PTPRO
GO_Biological_Process_2021,calcium ion transmembrane import into cytosol (GO:0097553),8/42,0.00011134026183834544,0.004757102477577,0,0,6.332538050185109,57.64458488366057,SLC24A2;SLC8A3;RYR2;TRPM2;GRIN2A;ITPR1;GRIN2B;SLC8A1
GO_Biological_Process_2021,heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules (GO:0007157),8/42,0.00011134026183834544,0.004757102477577,0,0,6.332538050185109,57.64458488366057,PTPRD;TENM1;NLGN1;GRID2;TENM3;IL1RAPL1;ADGRL1;PVR
GO_Biological_Process_2021,response to ethanol (GO:0045471),5/15,0.00013516019686834622,0.0056831644683214,0,0,13.417130919220057,119.53388806325296,GLRA2;GRIN2A;GRIN3A;ADCY7;GRIN2B
GO_Biological_Process_2021,cell-cell junction organization (GO:0045216),11/82,0.0001728613933311396,0.0071548411083466,0,0,4.179181832568444,36.2043378018917,CDH6;GJC1;CDH12;CDH13;PKP4;CDH9;PVR;CDH8;CDH18;CDH7;CDH19
GO_Biological_Process_2021,neurotransmitter receptor transport to postsynaptic membrane (GO:0098969),4/9,0.0001845366000860476,0.0075205762096606,0,0,21.443115438108485,184.3606746254651,ARHGAP44;GRIP1;STX3;GRIP2
GO_Biological_Process_2021,vascular transport (GO:0010232),11/84,0.00021481117839465048,0.0086217395692034,0,0,4.064260427889796,34.32573220607944,ABCC3;SLC6A6;ABCB1;SLC7A8;SLCO3A1;ABCC5;SLC2A13;SLC16A7;LRP2;SLC7A1;ABCG2
GO_Biological_Process_2021,transport across blood-brain barrier (GO:0150104),11/86,0.000265066492558054,0.0104800169968102,0,0,3.955468164794008,32.575376134523154,ABCC3;SLC6A6;ABCB1;SLC7A8;SLCO3A1;ABCC5;SLC2A13;SLC16A7;LRP2;SLC7A1;ABCG2
GO_Biological_Process_2021,calcium-mediated signaling (GO:0019722),12/102,0.0003129578665182329,0.0121915498295117,0,0,3.5981247069854665,29.034858589500807,P2RX7;CHRM3;TRPM2;RYR2;GRM5;MCTP1;RCAN2;ADGRL1;KSR2;MCTP2;SLC8A1;SLC9A1
GO_Biological_Process_2021,modulation of excitatory postsynaptic potential (GO:0098815),6/27,0.0003375677360238719,0.0125946046862991,0,0,7.673241681609882,61.337932480194745,RIMS2;SLC8A3;NLGN1;CUX2;RELN;SHANK1
GO_Biological_Process_2021,extracellular structure organization (GO:0043062),19/216,0.00033482271731222495,0.0125946046862991,0,0,2.6139247808029533,20.91638919145789,COL24A1;COL14A1;ITGA2;TNC;LAMB1;COL19A1;DCN;ADAMTSL1;ADAM19;SH3PXD2A;MMP16;ADAMTS19;SMOC1;ITGA8;PECAM1;COL8A1;TNR;ADAMTS6;JAM3
GO_Biological_Process_2021,regulation of neuron projection development (GO:0010975),16/165,0.00032916591936874213,0.0125946046862991,0,0,2.905252366080328,23.29706945211467,TENM3;DCC;PTPRO;PLPPR5;ZNF804A;ARHGAP44;RELN;RIT2;LRRC7;RTN4RL1;IL1RAPL1;CSMD3;DISC1;PAK3;EPHA3;ZNF365
GO_Biological_Process_2021,positive regulation of excitatory postsynaptic potential (GO:2000463),5/18,0.0003523519179141691,0.0128768266082136,0,0,10.319262909792158,82.04722227090842,RIMS2;NLGN1;CUX2;RELN;SHANK1
GO_Biological_Process_2021,external encapsulating structure organization (GO:0045229),19/217,0.0003548540363909386,0.0128768266082136,0,0,2.600586834251607,20.65855214344041,COL24A1;COL14A1;ITGA2;TNC;LAMB1;COL19A1;DCN;ADAMTSL1;ADAM19;SH3PXD2A;MMP16;ADAMTS19;SMOC1;ITGA8;PECAM1;COL8A1;TNR;ADAMTS6;JAM3
GO_Biological_Process_2021,regulation of insulin secretion (GO:0050796),12/104,0.00037503259730235246,0.0134251533818098,0,0,3.519537699504678,27.763864729552765,EPHA5;DPP4;KCNC2;KCNS3;ITPR1;CACNA1A;CACNA1D;MYRIP;CACNA1E;AACS;RAPGEF4;ADCY5
GO_Biological_Process_2021,amino acid transport (GO:0006865),8/50,0.0003926863573816591,0.0138169076007853,0,0,5.124209124209124,40.18660666205143,SLC36A1;SLC6A6;SLC7A7;SLC7A8;SLC6A15;SLC38A11;SLC16A10;SLC7A1
GO_Biological_Process_2021,cell morphogenesis involved in neuron differentiation (GO:0048667),10/76,0.0003964080700867074,0.0138169076007853,0,0,4.082408942156488,31.977780304732462,SHTN1;SPTBN4;DCC;PLPPR4;SLITRK3;SLITRK5;ANK3;CNTN4;PAK3;DSCAML1
GO_Biological_Process_2021,calcium ion import (GO:0070509),6/28,0.0004166090496046199,0.0143324334078264,0,0,7.324077596044123,57.005949493469785,TRPC4;CACNA1B;CACNA1A;CACNA1D;CACNA1E;SLC8A1
GO_Biological_Process_2021,dephosphorylation (GO:0016311),15/153,0.0004449113122424637,0.0147505796874311,0,0,2.93831368214198,22.676834259613013,PTPRT;PTPRR;PTPRN2;PLPPR1;PLPPR4;PTPRO;PLPPR5;PPM1H;PPM1E;SGPP2;MTMR7;PTPRD;PTPRE;PTPRB;PTPN3
GO_Biological_Process_2021,regulation of voltage-gated sodium channel activity (GO:1905150),3/5,0.0004454686202319701,0.0147505796874311,0,0,40.15625,309.8610349900093,FGF14;FGF13;FGF12
GO_Biological_Process_2021,protein localization to axon (GO:0099612),3/5,0.0004454686202319701,0.0147505796874311,0,0,40.15625,309.8610349900093,CNTNAP2;EPB41L3;ANK3
GO_Biological_Process_2021,sprouting angiogenesis (GO:0002040),8/52,0.0005165847843168115,0.0166882084592101,0,0,4.8907819453274,37.01476380604124,SEMA5A;GREM1;CDH13;PIK3R3;SEMA3E;ADTRP;SLIT2;TEK
GO_Biological_Process_2021,plasma membrane bounded cell projection morphogenesis (GO:0120039),8/52,0.0005165847843168115,0.0166882084592101,0,0,4.8907819453274,37.01476380604124,CNTNAP2;SHTN1;EPB41L3;SGK1;NYAP2;SRGAP2;DCLK1;MYO16
GO_Biological_Process_2021,"G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger (GO:0007187)",9/65,0.0005239759630301157,0.0167230400730936,0,0,4.326455582232893,32.68232559223479,CHRM2;OPRD1;CHRM3;HTR1E;HRH2;NPY1R;OPRM1;HTR4;SSTR2
GO_Biological_Process_2021,enzyme linked receptor protein signaling pathway (GO:0007167),14/140,0.0005590179646502477,0.0176290308137917,0,0,3.0012537219871493,22.477376380987145,EPHA5;PTPRT;EPHA7;SHC3;FLT1;EPHA10;STYK1;GFRA2;PTPRD;HCK;CLNK;TEK;MET;EPHA3
GO_Biological_Process_2021,regulation of filopodium assembly (GO:0051489),7/41,0.0006028759767818845,0.0181479370738092,0,0,5.533232007886953,41.022270255349,ARHGAP44;PPP1R16B;TENM1;DOCK11;TRPM2;NLGN1;PLPPR5
