Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2021,translational elongation (GO:0006414),15/104,7.923420303319384e-10,6.548676926330425e-07,0,0,9.303942106265474,194.97367092509936,MRPS15;MRPS26;MRPS12;MRPS34;MRPS21;MRPL24;MRPL10;MRPS18C;MRPL44;MRPL41;MRPL20;MRPL2;MRPL40;MRPL51;EEF1A2
GO_Biological_Process_2021,mitochondrial translational elongation (GO:0070125),14/89,9.040971366309835e-10,6.548676926330425e-07,0,0,10.282967136150235,214.13337459278404,MRPS15;MRPS26;MRPS12;MRPS34;MRPS21;MRPL24;MRPL10;MRPL44;MRPS18C;MRPL41;MRPL20;MRPL2;MRPL40;MRPL51
GO_Biological_Process_2021,mitochondrial translational termination (GO:0070126),14/89,9.040971366309835e-10,6.548676926330425e-07,0,0,10.282967136150235,214.13337459278404,MRPS15;MRPS26;MRPS12;MRPS34;MRPS21;MRPL24;MRPL10;MRPL44;MRPS18C;MRPL41;MRPL20;MRPL2;MRPL40;MRPL51
GO_Biological_Process_2021,translational termination (GO:0006415),14/96,2.5223404219161383e-09,1.3702614342059422e-06,0,0,9.401786327722432,186.13730495594172,MRPS15;MRPS26;MRPS12;MRPS34;MRPS21;MRPL24;MRPL10;MRPL44;MRPS18C;MRPL41;MRPL20;MRPL2;MRPL40;MRPL51
GO_Biological_Process_2021,mitochondrial translation (GO:0032543),14/105,8.324078208763566e-09,3.617644389528646e-06,0,0,8.46803900325027,157.54035901736205,MRPS15;MRPS26;MRPS12;MRPS34;MRPS21;MRPL24;MRPL10;MRPS18C;MRPL44;MRPL41;MRPL20;MRPL2;MRPL40;MRPL51
GO_Biological_Process_2021,translation (GO:0006412),18/214,1.0052680213511977e-07,3.640745683993587e-05,0,0,5.085034013605442,81.93434686513729,RPL4;RWDD1;MRPS15;RPL21;MRPS12;MRPS34;DHPS;MRPS21;RPL35A;MRPL24;MRPL10;MRPS18C;MRPL41;MRPL2;MRPL51;EEF1A2;EEF1E1;RPL26L1
GO_Biological_Process_2021,gene expression (GO:0010467),21/356,3.2191076387759493e-06,0.0009993029855800198,0,0,3.475862068965517,43.9571642019716,RPL4;MRPS15;RPL21;RBM8A;MRPS12;DHPS;MRPS21;DDX54;RPL35A;MRPL24;MRPL10;THOC7;MRPS18C;MRPL44;U2AF1L4;MRPL41;HNRNPK;MRPL51;EEF1A2;SRSF2;POLR2H
GO_Biological_Process_2021,peptide biosynthetic process (GO:0043043),13/162,1.0145368095696627e-05,0.002118757004857,0,0,4.774639921574542,54.90116515713866,RPL4;MRPS15;RPL21;MRPS12;DHPS;MRPS21;RPL35A;MRPL24;MRPL10;MRPS18C;MRPL41;MRPL51;EEF1A2
GO_Biological_Process_2021,regulation of release of cytochrome c from mitochondria (GO:0090199),7/41,9.003716709532456e-06,0.002118757004857,0,0,11.145515112122196,129.48718018614795,MLLT11;MOAP1;FAM162A;BNIP3;AKT1;GHITM;CLU
GO_Biological_Process_2021,mitochondrial transport (GO:0006839),8/56,8.162786979679687e-06,0.002118757004857,0,0,9.041089566020316,105.92472642095689,TIMM8B;BNIP3;AIP;TIMM13;SLC25A4;TMEM14B;TOMM22;TMEM14C
GO_Biological_Process_2021,negative regulation of amyloid-beta formation (GO:1902430),5/17,1.072541511892663e-05,0.002118757004857,0,0,22.45764652014652,256.98047733693096,PRNP;RTN3;RTN1;PIN1;CLU
GO_Biological_Process_2021,mRNA processing (GO:0006397),18/300,1.2923033762484033e-05,0.0023401460304898,0,0,3.5186397526823057,39.60756582799583,SF3B4;SF3B5;RBM8A;SNU13;CWC15;GTF2H5;THOC7;U2AF1L4;HNRNPK;PCBP2;SRSF2;SNRNP27;SNRPE;SNRNP25;SNRPF;DNAJC8;POLR2H;SNRPB
GO_Biological_Process_2021,"mRNA splicing, via spliceosome (GO:0000398)",17/274,1.4588733860040658e-05,0.0024385629752206,0,0,3.640763176512204,40.54084813883818,SF3B4;SF3B5;RBM8A;SNU13;CWC15;U2AF1L4;HNRNPK;PCBP2;SRSF2;STRAP;SNRNP27;SNRPE;SNRNP25;SNRPF;DNAJC8;POLR2H;SNRPB
GO_Biological_Process_2021,"RNA splicing, via transesterification reactions with bulged adenosine as nucleophile (GO:0000377)",16/251,1.8650574604321375e-05,0.0028322396880241,0,0,3.7410162136097886,40.73829586709483,SF3B4;SF3B5;RBM8A;SNU13;CWC15;U2AF1L4;HNRNPK;PCBP2;SRSF2;SNRNP27;SNRPE;SNRNP25;SNRPF;DNAJC8;POLR2H;SNRPB
GO_Biological_Process_2021,negative regulation of amyloid precursor protein catabolic process (GO:1902992),5/19,1.955066512671952e-05,0.0028322396880241,0,0,19.24744897959184,208.6904896260125,PRNP;RTN3;RTN1;PIN1;CLU
GO_Biological_Process_2021,negative regulation of release of sequestered calcium ion into cytosol (GO:0051280),4/12,5.01892395440954e-05,0.0064153657370187,0,0,26.88082191780822,266.1123390199235,FKBP1A;GSTO1;CALM3;SRI
GO_Biological_Process_2021,negative regulation of ryanodine-sensitive calcium-release channel activity (GO:0060315),4/12,5.01892395440954e-05,0.0064153657370187,0,0,26.88082191780822,266.1123390199235,FKBP1A;GSTO1;CALM3;SRI
GO_Biological_Process_2021,cellular macromolecule biosynthetic process (GO:0034645),17/314,8.107788449425374e-05,0.0097879023892229,0,0,3.143920263238445,29.616044303901276,RPL4;MRPS15;DUT;RPL21;MRPS12;DHPS;MRPS21;RPL35A;MRPL24;MRPL10;MRPS18C;PTMS;MRPL41;MRPL51;EEF1A2;POLE3;POLR2H
GO_Biological_Process_2021,mitochondrial gene expression (GO:0140053),6/42,0.00011335096118795784,0.0129637704558648,0,0,8.996786042240588,81.7359964350205,MRPS15;MRPL2;MRPL51;MRPS12;MRPS34;MRPS21
GO_Biological_Process_2021,cellular response to cadmium ion (GO:0071276),5/27,0.00012021841762370644,0.0130617310748157,0,0,12.24338161838162,110.51121511573092,MT2A;SUMO1;MT1F;AKT1;MT1H
GO_Biological_Process_2021,response to cadmium ion (GO:0046686),5/29,0.00017156778998529722,0.0177531813160976,0,0,11.221955128205128,97.30032208056616,MT2A;SUMO1;MT1F;AKT1;MT1H
GO_Biological_Process_2021,regulation of macroautophagy (GO:0016241),9/112,0.00023237551924958468,0.0229523637876976,0,0,4.739805825242718,39.65869416837765,SCOC;ATP6V1G1;RRAGA;ATG101;BNIP3;AKT1;LAMTOR4;CDK5R1;LAMTOR5
GO_Biological_Process_2021,regulation of amyloid-beta formation (GO:1902003),5/34,0.0003727331437311914,0.0330949603368682,0,0,9.28476695718075,73.29996528011212,RTN3;PRNP;RTN1;PIN1;CLU
GO_Biological_Process_2021,cellular response to copper ion (GO:0071280),4/19,0.0003547855170556976,0.0330949603368682,0,0,14.331324200913242,113.84799829801511,PRNP;MT2A;MT1F;MT1H
GO_Biological_Process_2021,regulation of autophagy (GO:0010506),13/231,0.0003807519596970577,0.0330949603368682,0,0,3.251842593547057,25.60293526939265,ATP6V1G1;NPRL2;BNIP3;HMGB1;TMEM59;RRAGA;STK11;ATG101;EEF1A2;AKT1;LAMTOR4;CDK5R1;LAMTOR5
GO_Biological_Process_2021,response to copper ion (GO:0046688),4/23,0.0007646622843850224,0.0639081209218713,0,0,11.311896178803172,81.17502984973326,PRNP;MT2A;MT1F;MT1H
GO_Biological_Process_2021,negative regulation of protein maturation (GO:1903318),3/11,0.0009206974455805948,0.0714526981873797,0,0,20.105532786885245,140.54529582804244,PRNP;TMEM59;SERPINE2
GO_Biological_Process_2021,protein insertion into mitochondrial membrane (GO:0051204),4/24,0.0009043476241890116,0.0714526981873797,0,0,10.745753424657536,75.3094286030657,TIMM8B;MOAP1;TIMM13;TOMM22
GO_Biological_Process_2021,regulation of ryanodine-sensitive calcium-release channel activity (GO:0060314),4/25,0.0010610712169794,0.0768569251498804,0,0,10.233529028049576,70.08408100471178,FKBP1A;GSTO1;CALM3;SRI
GO_Biological_Process_2021,positive regulation of release of cytochrome c from mitochondria (GO:0090200),4/25,0.0010610712169794,0.0768569251498804,0,0,10.233529028049576,70.08408100471178,MLLT11;MOAP1;FAM162A;BNIP3
GO_Biological_Process_2021,negative regulation of proteolysis (GO:0045861),5/43,0.0011258703694369,0.0789198810576297,0,0,7.082489878542511,48.08443235615381,PRNP;TMEM59;SERPINE2;CAMK2N1;AKT1
GO_Biological_Process_2021,DNA modification (GO:0006304),4/26,0.0012359120544925,0.0839261529503862,0,0,9.767870485678705,65.40513404751583,EXOSC4;MPG;NTHL1;TERF2IP
GO_Biological_Process_2021,mitochondrial respiratory chain complex assembly (GO:0033108),7/90,0.0013830696231039,0.0883944203236708,0,0,4.554216867469879,29.982458514601923,COA3;NDUFA6;SDHAF2;NDUFB5;UQCC2;TMEM126A;TMEM126B
GO_Biological_Process_2021,positive regulation of autophagy (GO:0010508),7/90,0.0013830696231039,0.0883944203236708,0,0,4.554216867469879,29.982458514601923,TMEM59;SCOC;STK11;NPRL2;BNIP3;HMGB1;PHB2
GO_Biological_Process_2021,negative regulation of cation channel activity (GO:2001258),4/27,0.0014299466327708,0.0887792580860331,0,0,9.342703990470518,61.19581502614855,FKBP1A;GSTO1;CALM3;SRI
GO_Biological_Process_2021,cellular zinc ion homeostasis (GO:0006882),4/28,0.0016442465316068,0.0916140439277345,0,0,8.95296803652968,57.39276018311358,MT2A;MT1F;SLC39A13;MT1H
GO_Biological_Process_2021,pyrimidine deoxyribonucleotide catabolic process (GO:0009223),3/13,0.0015526983199232,0.0916140439277345,0,0,16.082786885245902,104.01962194874756,DUT;NTHL1;DCTPP1
GO_Biological_Process_2021,histone mRNA metabolic process (GO:0008334),4/28,0.0016442465316068,0.0916140439277345,0,0,8.95296803652968,57.39276018311358,EXOSC4;SNRPE;SNRPF;SNRPB
GO_Biological_Process_2021,negative regulation of calcium ion transmembrane transporter activity (GO:1901020),4/28,0.0016442465316068,0.0916140439277345,0,0,8.95296803652968,57.39276018311358,FKBP1A;GSTO1;CALM3;SRI
GO_Biological_Process_2021,regulation of protein localization to nucleus (GO:1900180),5/47,0.0016894576920729,0.0917797891218654,0,0,6.406658817373103,40.89593078689709,SUMO3;AKT1;PIN1;GLUL;LAMTOR5
GO_Biological_Process_2021,RNA processing (GO:0006396),10/179,0.0018563330336332,0.095599107028131,0,0,3.2077928499612667,20.174297538037163,SF3B4;PPP2CA;HNRNPK;RBM8A;SRSF2;DDX54;SNRNP25;SNRPF;SNRPB;MRPL44
GO_Biological_Process_2021,mRNA metabolic process (GO:0016071),7/95,0.0018917448698617,0.095599107028131,0,0,4.294355851330989,26.926709101075478,SF3B4;PCBP2;SRSF2;SNRPE;SNRPF;NUDT16L1;SNRPB
GO_Biological_Process_2021,establishment of protein localization to mitochondrion (GO:0072655),5/48,0.0018578116767637,0.095599107028131,0,0,6.257347303858932,39.34842747335846,TIMM8B;TIMM13;AIP;AKT1;TOMM22
GO_Biological_Process_2021,cellular transition metal ion homeostasis (GO:0046916),7/96,0.0020089099064012,0.096020734836535,0,0,4.245887392141039,26.36765295107483,PRNP;MT2A;ATP6V1G1;CCDC115;MT1F;SLC39A13;MT1H
GO_Biological_Process_2021,positive regulation of mitochondrial translation (GO:0070131),3/14,0.0019492817890239,0.096020734836535,0,0,14.619970193740686,91.23291648446629,COA3;UQCC2;C1QBP
GO_Biological_Process_2021,cellular protein metabolic process (GO:0044267),17/417,0.0020326524631756,0.096020734836535,0,0,2.3219247159090908,14.392249985070016,RPL4;MRPS15;RPL21;MRPS12;DHPS;MRPS21;RPL35A;MRPL24;MRPL10;MRPS18C;MRPL41;MRPL51;EEF1A2;CPE;B4GALT7;UBE2M;SEC11C
GO_Biological_Process_2021,zinc ion homeostasis (GO:0055069),4/30,0.0021378905758966,0.0988433238600736,0,0,8.263435194942044,50.80306781223536,MT2A;MT1F;SLC39A13;MT1H
GO_Biological_Process_2021,RNA splicing (GO:0008380),7/98,0.0022600275587646,0.1023133309415741,0,0,4.152146196345091,25.29644526723836,SF3B4;PPP2CA;RBM8A;SRSF2;SNRNP25;SNRPF;SNRPB
GO_Biological_Process_2021,negative regulation of cellular component movement (GO:0051271),3/15,0.002403489985599,0.1030825874800964,0,0,13.400956284153006,80.81893524932346,CD9;PIN1;SPINT2
GO_Biological_Process_2021,negative regulation of protein processing (GO:0010955),3/15,0.002403489985599,0.1030825874800964,0,0,13.400956284153006,80.81893524932346,PRNP;TMEM59;SERPINE2
GO_Biological_Process_2021,positive regulation of mononuclear cell migration (GO:0071677),4/31,0.0024193336224044,0.1030825874800964,0,0,7.956976154236428,47.934918146856944,LGALS3;CREB3;C1QBP;HMGB1
GO_Biological_Process_2021,regulation of transforming growth factor beta receptor signaling pathway (GO:0017015),7/100,0.0025346943927157,0.105920979141755,0,0,4.062436879938216,24.283956643493987,FKBP1A;TGFBR3L;STK11;FAM89B;CITED2;PIN1;STRAP
GO_Biological_Process_2021,negative regulation of release of cytochrome c from mitochondria (GO:0090201),3/16,0.0029179788597199,0.1196371332485183,0,0,12.369482976040354,72.1989907929935,AKT1;GHITM;CLU
GO_Biological_Process_2021,mature ribosome assembly (GO:0042256),2/5,0.0032720108384601,0.1292741736722517,0,0,35.654859218891914,204.0296031815072,C1QBP;SBDS
GO_Biological_Process_2021,positive regulation of dendritic cell differentiation (GO:2001200),2/5,0.0032720108384601,0.1292741736722517,0,0,35.654859218891914,204.0296031815072,LGALS3;HMGB1
GO_Biological_Process_2021,negative regulation of mitochondrion organization (GO:0010823),4/34,0.003414465456105,0.1324934542163607,0,0,7.160182648401826,40.6679351716946,BNIP3;AKT1;GHITM;CLU
