Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2021,"mRNA splicing, via spliceosome (GO:0000398)",135/274,3.9878932892287164e-24,2.155855112157044e-20,0,0,3.582697901578903,193.0313889576404,DBR1;PDCD7;GEMIN2;GPATCH1;HNRNPR;WDR83;CWC25;CASC3;CWC27;CCAR1;EFTUD2;PNN;RBMX2;MAGOH;SNIP1;SNRPD3;SRRM2;AQR;SCAF11;METTL3;WBP11;CRNKL1;CDC40;SRRM1;WDR77;PRPF4;PRPF6;DDX39B;HNRNPUL1;CLNS1A;PRPF3;GEMIN5;PPIE;PPIH;SRSF5;SNRNP200;SNRPC;SRSF6;SNRPA;ZCCHC8;DDX5;DHX8;YTHDC1;CSTF3;DDX1;PRPF8;DHX35;ZMAT5;CSTF1;DHX38;SYMPK;RBM10;ZRSR2;CPSF7;PRPF38A;FUS;CPSF3;CPSF2;UPF3B;MAGOHB;SNUPN;SRPK1;SMU1;LSM8;LSM6;CWF19L1;HNRNPD;RNPS1;CDK13;SUGP1;DDX46;DDX42;PPWD1;USP39;ELAVL1;COIL;SYNCRIP;RBM4;SART3;PCF11;SNRNP70;DHX16;CTNNBL1;RBM5;RBM6;PRMT5;RBM17;RBM15;NCBP2;BUD31;RBM19;PRPF40B;PRPF40A;TFIP11;WDR33;GCFC2;SFPQ;SCNM1;HNRNPH3;RBM22;SF3B2;SF3B3;SRRT;PRCC;SRSF1;DDX20;RBM4B;U2AF1;FIP1L1;POLR2B;U2AF2;POLR2C;TGS1;TRA2A;POLR2E;POLR2F;RALY;DCPS;SF3B1;SRSF10;SRSF12;SPEN;SF3A1;HNRNPA3;PPIL1;CDC5L;U2SURP;SNRNP40;PHF5A;MFAP1;HNRNPA2B1;PRPF31;BUD13;SNRNP48;RBMX
GO_Biological_Process_2021,mRNA processing (GO:0006397),142/300,3.738385594450799e-23,1.0104856261800511e-19,0,0,3.316757082579868,171.28000002860932,DBR1;PDCD7;GEMIN2;GPATCH1;HNRNPR;WDR83;CWC25;CASC3;CWC27;CCAR1;EFTUD2;PNN;ALKBH5;RBMX2;MAGOH;SNIP1;SNRPD3;PRKACA;SRRM2;AQR;SCAF11;METTL3;THOC1;THOC2;THOC5;WBP11;CRNKL1;CDC40;SRRM1;ERN1;PRPF4;PRPF6;DDX39B;HNRNPUL1;PRPF3;GEMIN5;PPIE;PPIH;SRSF5;SNRNP200;SNRPC;SRSF6;SNRPA;ZCCHC8;DDX5;DHX8;YTHDC1;CSTF3;PRPF8;DHX35;ZMAT5;CSTF1;DHX38;SYMPK;RPRD1B;RBM10;ZRSR2;CHTOP;CPSF7;PRPF38A;CPSF6;FUS;CPSF3;CPSF2;UPF3B;MAGOHB;SUPT5H;SMU1;LSM8;CDK7;LSM6;SON;CWF19L1;HNRNPD;RNPS1;SUGP1;DDX46;CELF1;DDX42;PPWD1;USP39;ELAVL1;SYNCRIP;RBM4;SART3;PCF11;SNRNP70;DHX16;CTNNBL1;RBM5;RBM6;RBM17;RBM15;NCBP2;BUD31;RBM19;PRPF40B;PRPF40A;TFIP11;WDR33;GCFC2;KIN;SFPQ;HNRNPH3;RBM22;SF3B2;SF3B3;POLDIP3;SRRT;PRCC;SRSF1;RBM4B;U2AF1;FIP1L1;POLR2B;U2AF2;POLR2C;TRA2A;POLR2E;POLR2F;RALY;SF3B1;SRSF10;SRSF12;SPEN;SF3A1;HNRNPA3;PPIL1;CDC5L;GTF2H1;GTF2H2;GTF2H3;U2SURP;SNRNP40;PHF5A;ERCC3;MFAP1;HNRNPA2B1;PRPF31;BUD13;SNRNP48;RBMX
GO_Biological_Process_2021,"RNA splicing, via transesterification reactions with bulged adenosine as nucleophile (GO:0000377)",121/251,9.396304042737327e-21,1.6932139885012662e-17,0,0,3.4240664807828987,157.89730078025622,DBR1;PDCD7;GPATCH1;HNRNPR;WDR83;CWC25;CASC3;CWC27;CCAR1;EFTUD2;PNN;RBMX2;MAGOH;SNIP1;SNRPD3;SRRM2;AQR;METTL3;WBP11;CRNKL1;CDC40;SRRM1;PRPF4;PRPF6;DDX39B;HNRNPUL1;PRPF3;GEMIN5;PPIE;PPIH;SRSF5;SNRNP200;SNRPC;SRSF6;SNRPA;ZCCHC8;DDX5;DHX8;YTHDC1;CSTF3;PRPF8;DHX35;ZMAT5;CSTF1;DHX38;SYMPK;RBM10;ZRSR2;CPSF7;PRPF38A;FUS;CPSF3;CPSF2;UPF3B;MAGOHB;SMU1;LSM8;LSM6;CWF19L1;HNRNPD;RNPS1;SUGP1;DDX46;DDX42;PPWD1;USP39;ELAVL1;SYNCRIP;RBM4;SART3;PCF11;SNRNP70;DHX16;CTNNBL1;RBM5;RBM6;RBM17;RBM15;NCBP2;BUD31;RBM19;PRPF40B;PRPF40A;TFIP11;WDR33;GCFC2;SFPQ;HNRNPH3;RBM22;SF3B2;SF3B3;SRRT;PRCC;SRSF1;RBM4B;U2AF1;FIP1L1;POLR2B;U2AF2;POLR2C;TRA2A;POLR2E;POLR2F;RALY;SF3B1;SRSF10;SRSF12;SPEN;SF3A1;HNRNPA3;PPIL1;CDC5L;U2SURP;SNRNP40;PHF5A;MFAP1;HNRNPA2B1;PRPF31;BUD13;SNRNP48;RBMX
GO_Biological_Process_2021,cellular response to DNA damage stimulus (GO:0006974),142/350,8.198379605185658e-16,1.1080110036408417e-12,0,0,2.511332417582417,87.23722141112421,ATF2;SMARCAL1;RIF1;TRRAP;ALKBH8;YY1;ENDOV;HELB;HERC2;CCND1;ALKBH1;CHEK2;HMCES;MACROD1;NBN;DDX11;USP3;ZBTB38;METTL3;HUS1;CHD1L;INIP;MSH6;MSH3;TIMELESS;TP53;ASF1A;BLM;VCP;DCUN1D5;PRKDC;STXBP4;XPA;ZBTB1;XPC;PDS5B;PSEN1;PDS5A;ZBTB4;CDKN2AIP;VCPIP1;OARD1;UBR5;ABL1;TP53BP1;MORC2;ZRANB3;NEK4;XRCC5;CBX3;XRCC3;FANCA;NFATC2;FANCC;INO80;FBXO31;ACER2;SETX;POLA1;SPDYA;SPRTN;NABP2;RAD17;MMS19;UBA1;ATR;RPAIN;WDR48;DYRK2;OGG1;MCM9;ASH2L;BABAM2;UFL1;TLK2;CASP2;POLK;TOPBP1;POLH;ZNF385A;VAV3;USP47;PARP4;RFC4;PARP1;NCOA6;RFC2;AKTIP;USP45;SIRT7;BAZ1B;MASTL;SPIDR;TOPORS;REXO4;DDB1;KIN;RNF169;NSMCE4A;WAC;CEP63;FAN1;YAP1;USP16;BRAT1;IGHMBP2;XIAP;SAMHD1;TANK;ZBTB40;PAK1;WRN;RECQL5;SLX4;RBBP5;RPS3;RBBP6;UBQLN4;MUTYH;MBD4;TIGAR;SLF2;RPA1;GTF2H1;GTF2H3;MAPK14;USP28;APTX;PML;HINFP;CUL4A;ERCC3;APEX1;RFWD3;TAOK1;POLE2;TAOK2;ERCC8;RAD1;TRIP12;NRDE2;NOP53
GO_Biological_Process_2021,protein ubiquitination (GO:0016567),193/525,1.1509601174143294e-15,1.244418078948373e-12,0,0,2.147358777118597,73.8652335598489,UBE2L6;UBE2L3;PSMD6;RNF115;PSMD7;CDC23;HERC2;PSMD4;PSMD5;PSMD2;CDC27;TRIM24;TRIM27;BTRC;FBXO7;RNF111;FBXO9;HERC6;ATG3;VPS18;RC3H1;RC3H2;KCTD10;TRIM13;TRIM14;RBCK1;CBLL1;TRIM11;ANAPC16;PRKDC;EPAS1;CTR9;BCL10;UBE2J2;RNF217;VPS11;PSMF1;BRAP;HACE1;PHC1;LNPEP;CDC16;FBXL3;FBXL7;DET1;LRSAM1;TRIM4;TRIM5;COMMD1;TOPORS;DDB1;PSMA6;RNF167;PSMA3;PSMA2;GAN;NFX1;WAC;DERL1;PCNP;PSMB7;PSMB2;OS9;RNF138;LEO1;ZSWIM8;ANKIB1;KLHL3;PEX10;UBE2G1;UBE2G2;PEX13;PEX14;PSMB9;MIB1;RNF146;KLHL9;SPSB1;PSMC6;RFWD3;KLHL7;NEDD4;PSMC2;KLHL8;OTULIN;RLIM;TRIP12;UBE3C;UBE2D2;FBXO28;UBE2D1;UBE3A;UBE3B;UBE2Z;NPEPPS;RNF19A;MYLIP;USP7;ANAPC7;FBXW8;FBXW10;FBXW7;FBXO17;UBE2E1;MUL1;UBE4A;TRPC4AP;FBXW2;RNF40;RNF41;CUL9;CUL7;PSMD12;VCP;PSMD11;CBFB;CUL5;PSMD14;TNKS;PSMD13;CUL3;CUL2;UBR3;UBR2;DTX2;KLHL12;KLHL13;FBXO41;VCPIP1;UBR5;SMURF1;KLHL21;KLHL22;BFAR;FBXO30;FBXO31;KLHL20;CNOT4;UBOX5;MKRN1;MDM2;MKRN2;UBE2N;TPP2;MKRN3;BLMH;UBA1;CCDC22;LZTR1;RNF185;UBE2K;RNF10;RNF14;ARRB2;TNFAIP1;UBE2Q2;AKTIP;MSL2;TRAF2;UBE2R2;TRAF6;THOP1;BIRC2;RNF34;TRIM52;MGRN1;RNF6;RCHY1;RNF4;RNFT1;DCAF15;CAND2;ZNRF1;RMND5A;TNKS2;RBBP6;VHL;TRIM44;RNF20;PPIL2;TRIM41;AMFR;RNF26;USP22;FBXL18;CHFR;CUL4A;TRIM35;TRIM36;ERCC8;TRIM38;TRIM33;ASB1
GO_Biological_Process_2021,protein polyubiquitination (GO:0000209),130/314,2.1269630222829493e-15,1.9163936830769374e-12,0,0,2.5956119162640903,87.69036385633771,TRAF3IP2;UBE3C;UBE2D2;FBXO28;UBE2D1;UBE2L6;UBE3A;UBE3B;UBE2L3;NPEPPS;PSMD6;RNF115;CDC23;PSMD7;PSMD4;PSMD5;PSMD2;RNF19A;CDC27;TRIM27;BTRC;FBXO7;FBXO9;HERC6;MYLIP;ANAPC7;FBXW10;FBXW8;FBXW7;FBXO17;UBE2E1;RC3H1;MUL1;UBE4A;RC3H2;FBXW2;RNF41;IFI27;TRIM14;ANAPC4;ANAPC5;RBCK1;ANAPC1;PSMD12;PSMD11;CBFB;PSMD14;PSMD13;TNKS;CUL3;UBR2;UBE2J2;ANAPC10;FBXO41;SHARPIN;RNF216;RNF217;UBR5;PSMF1;HACE1;SMURF1;FBXO38;LNPEP;BFAR;FBXO30;FBXO31;KLHL20;UBOX5;CDC16;MKRN1;MDM2;UBE2N;MKRN3;TPP2;FBXL3;BLMH;UBE2K;FBXL7;LRSAM1;RNF14;TRIM5;UBE2Q2;AKTIP;ZFP91;TRAF2;TOPORS;PSMA6;RNF167;PSMA3;UBE2R2;PSMA2;TRAF3;TRAF6;THOP1;BIRC2;RNF34;RNF6;RNF4;DCAF15;PSMB7;ZNRF1;FZR1;HECTD1;RMND5A;PSMB2;TNKS2;RBBP6;RFFL;RNF20;ANKIB1;PPIL2;AMFR;RNF26;FBXL18;KLHL3;UBE2G1;UBE2G2;CHFR;PSMB9;RNF146;SPSB1;KBTBD6;PSMC6;NEDD4;PSMC2;RLIM;ERCC8;TRIM36;TRIP12;TRIM38
GO_Biological_Process_2021,protein modification by small protein conjugation (GO:0032446),156/409,1.8683943334150504e-14,1.4429342523488234e-11,0,0,2.2691675054624016,71.73090790127266,ZNF451;NUP107;NUP188;UBE2D2;UBE2D1;UBE2Z;UBE2L3;CDC23;HERC2;KIAA1586;CDC27;TRIM24;TRIM27;BTRC;FBXO7;RNF111;FBXO9;NUP214;PIAS4;ATG3;VPS18;MYLIP;USP7;NUP210;ANAPC7;FBXW8;FBXW7;NSMCE2;UBE2E1;MUL1;TRPC4AP;RNF40;PIAS1;RNF41;NUP93;KCTD10;TRIM13;TRIM14;CBLL1;TRIM11;CUL9;POM121;CUL7;VCP;ANAPC16;CUL5;DCUN1D5;PRKDC;EPAS1;CUL3;CUL2;CTR9;DCUN1D1;UBR3;UBR2;DTX2;BCL10;KLHL13;UBE2J2;NUP160;VCPIP1;POM121C;NUP85;TPR;VPS11;NUP88;NAE1;ATG7;TRPM4;BRAP;HACE1;UBE2I;NUP155;SMURF1;KLHL21;NUP153;KLHL20;CNOT4;CDC16;MKRN1;MDM2;MKRN2;UBA3;UBE2N;MKRN3;FBXL3;UBA1;CCDC22;LZTR1;SAE1;UBE2K;FBXL7;DET1;RNF14;SUMO4;ARRB2;TNFAIP1;UFL1;TRIM4;TRIM5;UBE2Q2;NDC1;MSL2;COMMD1;TOPORS;DDB1;UBE2R2;GAN;NFX1;NUP50;WAC;NUP54;RNF34;TRIM52;MGRN1;DERL1;RNF6;RCHY1;DCAF15;PCNP;CAND2;OS9;RNF138;LEO1;ZSWIM8;NUP43;VHL;RAE1;TRIM44;RNF20;TRIM41;AMFR;RNF26;KLHL3;PEX10;UBE2G1;UBE2G2;PEX13;PEX14;CHFR;MIB1;CUL4A;KLHL9;SPSB1;UFM1;RFWD3;KLHL7;NEDD4;KLHL8;OTULIN;RLIM;TRIM35;NUP35;TRIM38;TRIM33;ASB1
GO_Biological_Process_2021,"regulation of transcription, DNA-templated (GO:0006355)",630/2244,2.512535909278151e-14,1.6978461406947105e-11,0,0,1.476793840533265,46.24564957081418,ATF2;ZNF175;NUP107;SPI1;TRRAP;ZNF292;EHMT1;ELK4;ZMIZ2;CREB3L2;ZXDC;SUPT20H;PKNOX1;ZNF169;RNF111;MED1;ZNF283;PRKCB;ZNF281;ZNF160;RFX2;MED8;RFX3;ZNF12;RFX1;MED4;ZNF14;MED6;ZNF16;HCFC1;WDR77;MED7;ZSCAN20;RFX4;ATF7;ZSCAN25;CLOCK;ZSCAN29;ZNF28;ZNF276;ZNF274;PRDM15;MYNN;BAZ2A;ZNF22;XPC;BCL10;ZNF24;ZNF25;ZNF26;CIAO1;MTDH;NUP85;PRDM16;ZSCAN12;ZBTB7A;RREB1;PPARGC1B;ZNF146;ZSCAN18;CDK17;ZNF264;ZNF143;ZNF384;ZNF142;PHC1;ZNF141;MTERF3;ZNF140;SNAI3;PBX2;NFATC2;TRIP4;SNF8;ST18;NR2F6;POU6F1;DHFR;TADA2B;TADA2A;ZNF30;HNRNPD;MMS19;ZNF257;ZNF136;CDK16;ZNF134;ZNF496;FANK1;ZNF133;LIN54;PHF2;SETD5;GMEB1;ZNF131;GTF2H2C;BTG1;SETD3;ZNF251;OGG1;BHLHE41;ZNF43;ZNF44;ZNF45;PHF6;GLI3;MED17;PHF8;MED12;IKBKB;ING5;MED14;EDRF1;MED13;MECOM;ZNF41;ZNF280C;ELOA;ZNF484;ZSCAN5A;ZNF480;TESC;ACTL6A;TCF12;BAZ1B;MED27;SIRT2;MED23;PHF20L1;TAF6L;GCFC2;ZEB2;NCOR1;PAX8;MED21;MTF1;MTF2;HCLS1;ZNF235;ZNF234;ZNF232;ZNF595;ZNF473;ZNF518B;SRRT;PLAGL1;NSD1;NSD2;STAT6;ZNF227;BRD9;ZNF589;BRD7;SRSF10;ZNF224;ZNF587;ZNF586;BRD4;ZNF100;ZNF341;ZNF461;PCGF6;ZNF582;ZNF460;ZNF580;PCGF5;STAT1;MBD1;NR1H2;PCGF3;DAB2IP;ZNF76;NR1H3;ELP3;GTF2H1;GTF2H2;ZNF79;HINFP;ZNF70;PHF5A;MYBBP1A;NFIC;ZNF219;RLIM;ZNF217;ZNF337;PKN1;ZNF577;ZNF454;ZNF692;ZNF571;CCNT2;ZNF570;CCNT1;ZBTB24;NAB1;GMNN;ZBTB26;ZBTB21;UBP1;DACH2;YY1;EFEMP1;ZFP30;POFUT1;SCMH1;ZNF208;ZNF449;ZNF569;SLC39A8;ZNF326;ZNF568;KMT5A;ZNF567;ZNF445;ZNF566;ZNF202;FADS1;ZNF322;PIAS4;ZNF320;ZNF562;ZNF440;ZNF561;ZNF681;MAP2K2;ANKRD49;ZBTB38;DYRK1A;THOC1;MITF;ZBTB33;MYT1;PIAS1;DMTF1;KAT6A;ZNF317;ZNF316;ZNF558;PHIP;ZNF557;ERG;ZNF675;ZNF432;ZNF431;ZNF552;ZNF430;ZNF793;ZNF672;KHDRBS1;KMT2D;BLM;ZNF791;ZNF790;CBFB;SHC1;MAX;NOTCH4;KMT2B;GLIS3;NRF1;NPAS1;SBNO1;HMBOX1;ATXN1;MED30;ZNF429;TTC21B;NACC2;ZNF549;ABL1;SAFB2;ZNF426;DVL3;ZNF789;ZKSCAN5;E4F1;ZNF546;ZNF423;MAP2K7;ZNF302;ZNF786;ZNF785;ZKSCAN1;ZNF783;TRAPPC2;ZBTB17;MYPOP;NEK4;ZBTB14;FUS;ATP8B1;ZBTB16;ESRRB;ZBTB10;FOXN2;MLXIPL;CNOT7;GON4L;SP2;YEATS2;ZFP62;CNOT2;SP3;TADA3;MDM2;MAP3K10;ZNF778;TADA1;ZNF777;ZNF655;SP140L;ZNF654;OGT;NFE2L1;ZNF770;RNF10;CIITA;RNF14;ZC3H8;SUMO4;ZFP82;ZNF529;ZNF649;ZNF525;HMG20A;ERC1;ZNF644;YAF2;ZNF883;ZNF761;CHUK;ACTR5;MSL3;ZFP91;VEZF1;ACTR8;ZNF75D;ZNF75A;REXO4;DNAJC2;TFDP1;ZNF639;TRAF6;ZNF516;LCOR;L3MBTL4;HDAC2;SMARCD2;HDAC3;SMARCD3;HDAC1;ZBTB46;ZBTB49;CEBPG;ZBTB48;CXXC1;ZBTB43;TULP3;FOXK1;HDAC6;ZBTB41;ZBTB40;IFI16;ZNF627;ATXN1L;ZNF626;ZNF865;ASCC2;ZNF623;ZNF621;ZNF500;E2F6;TRIM44;MLXIP;RNF20;SMARCE1;ASCC1;CNBP;MGA;FOXJ3;CDC5L;KLF3;PML;POLR3C;ZNF737;ZNF736;KLF9;ZNF614;POLR3G;BCOR;ZNF611;TRIM33;SMARCAL1;SMARCB1;HDAC10;JMJD1C;CCNC;IKZF1;IKZF4;CCAR2;CCAR1;UBE2L3;TIAL1;RPS6KA3;ZNF727;CHEK2;RPS6KA1;DPF2;EPC1;DPF3;EPC2;KAT7;FBXO5;CCNL2;ZNF600;BTRC;SOX6;ATXN7L3;SOX4;ACVR1;SMARCC1;SMARCC2;SP110;EBF1;RUNX2;OVOL2;ZNF714;TP53;L3MBTL2;EPAS1;SP140;TSHZ1;CTR9;ZBTB1;TWIST2;ZBTB5;NLK;ZBTB4;PGBD1;ZNF708;ZNF706;DHX36;ZNF823;INPP5K;ZNF821;HIVEP3;ZNF700;TP53BP1;SNX5;SNX6;STAT5A;WWTR1;XRCC6;BCL11B;XRCC5;SS18L1;SETDB2;SMARCA5;SMARCA1;TRERF1;SMARCA4;POLA1;FUBP3;ZNF814;ZNF813;ID1;MKX;RBAK;CC2D1B;SUV39H2;CSRNP2;LIMD1;BRCA2;ZNF808;PPP3CB;SUFU;UIMC1;CHMP1A;MLX;BBS7;HTATIP2;NCOA1;PRMT5;PRMT2;NCOA6;TFE3;RHOG;TFEB;PROX1;RGMB;ZFY;CBFA2T3;COMMD7;ZFX;MLF1;SUPT3H;TOX4;TOX3;TOX2;SLTM;MDFIC;NFX1;KIT;WAC;ZNF780A;VGLL4;YAP1;ZNF3;TRAK1;ZNF7;PURB;HIRA;MNT;RXRA;HSF2;HSF1;METTL4;GPBP1L1;MAP3K2;PEX14;NR6A1;HDGF;ZNF354A;MPHOSPH8;ZNF354C;ZNF354B;KDM1A;WWC2;PRDM2;NR3C1;CELSR2;ZNF81;ZNF83;ZNF84;WWC3;PCID2;KDM2A;ZNF98;ZNF91;TBL1XR1;TIMELESS;PPIE;MZF1;HOMEZ;DDX5;NOP2;PSEN1;TAF5L;RAI1;DEAF1;TASP1;CAMTA2;SUDS3;SMAD2;SMAD4;UBE2I;TGFB1;PHF10;CBX3;PHF12;POU2F2;SUPT5H;ZFHX4;SMAD5;ESR2;DAP;GCLC;RFXAP;TCF4;TCF3;BRWD3;PICALM;KDM5B;KDM5C;CHD7;CBY1;ILK;CHD4;LYL1;YWHAQ;TRPS1;ZIC1;NOS1;ARHGEF11;USP47;RBM15;KLF13;EED;AXIN1;SAFB;ARID1A;SFPQ;ELF2;ELF4;CRY2;IRF8;IRF5;RBM23;CREB5;USP13;CAMK2D;ZNF197;USP16;ATF6B;ZNF195;RNF6;RNF4;NR2C1;CAND2;VHL;ZNF189;SPEN;TCF7L1;KDM4C;TAF15;USP22;ATP2B4;ZNF180;ARID3A;DEK;MAPK14;USF2;YY1AP1;TEF;NUP35;TAF7;NAA16;QRICH1;ERCC6
GO_Biological_Process_2021,intracellular protein transport (GO:0006886),133/336,6.327813535865111e-14,3.8009066638763096e-11,0,0,2.4057233678242844,73.11290791751577,IPO13;VPS29;IPO11;ANKLE1;NUP107;NUP188;CSE1L;PDCD6;HIKESHI;EIF4ENIF1;IPO8;HERC2;AKT2;LAMP2;FAM53B;CHP1;VPS35;AP1S3;SIL1;VPS36;TBC1D22B;TBC1D10B;NUP214;COG7;STX8;VPS33A;FAM91A1;NUP93;OXA1L;RABL3;ERP29;TBC1D25;PREB;TSNARE1;COPB2;POM121;RAB5B;TBC1D9B;TMED10;STXBP3;SAR1B;ARL1;PTTG1IP;VPS26B;DNAJC27;POM121C;NUP85;SCFD2;TPR;TBC1D13;NUP88;AP4S1;RAB6A;SEC31B;TBC1D15;SNX6;TBC1D16;TGFB1;NUP155;SMURF1;SYNRG;SURF4;HPS4;RABL2B;NUP153;SNF8;GIPC1;SRPRA;TECPR2;RAB5A;RPAIN;AP4E1;AP2A1;MAIP1;RPGR;XPO1;XPO4;XPO6;KIF13A;XPO5;KIF13B;TMED3;TLK1;EVI5L;TNPO1;TNPO2;TNPO3;APPL1;TMED4;SEC13;DESI1;STRADA;STRADB;AP3B1;NUTF2;COPZ1;TBC1D2;NUP50;PICK1;ARHGEF2;RABGAP1;UNC93B1;RAB1B;USO1;TRAK1;SNX31;NAPG;HDAC6;STX10;GGA2;GGA1;LMAN1;GGA3;SNX27;RAB23;STX6;RAB29;STX5;STX3;RAB28;STX2;RANBP3;AP3D1;LAPTM5;RANBP6;ARCN1;WDR11;MYO1C;RAB14;SGSM2;RAB18;RUNDC1;VIPAS39
GO_Biological_Process_2021,DNA repair (GO:0006281),119/298,6.493258574181447e-13,3.510255585202489e-10,0,0,2.4367767889860925,68.38288131839818,MDC1;SMARCAL1;DCLRE1A;DCLRE1C;TRRAP;ALKBH5;ENDOV;HERC2;ALKBH1;CHEK2;NBN;PIAS4;USP3;NSMCE1;HUS1;LIG4;LIG3;WRNIP1;CHD1L;INIP;MSH6;NEIL2;MSH3;TIMELESS;DNA2;NEIL1;TP53;ASF1A;BLM;VCP;PRKDC;DDX1;XPA;ZBTB1;XPC;BRCC3;PDS5B;PDS5A;VCPIP1;ABL1;TP53BP1;ZRANB3;XRCC4;FANCM;XRCC5;XRCC3;SMARCA5;FANCA;XRCC1;FANCC;INO80;SETX;POLA1;TDP2;SPRTN;NABP2;UBE2N;RAD17;MMS19;ATR;RPAIN;GTF2H2C;WDR48;OGG1;BRCA2;BABAM2;UIMC1;POLL;POLK;TOPBP1;POLE;POLH;USP47;PARP4;RFC4;PARP1;RFC2;ACTR5;USP45;COMMD1;ACTR8;BAZ1B;RAD23B;REXO4;WDR33;DDB1;NSMCE4A;FAN1;IGHMBP2;POLD3;WRN;RECQL5;SLX4;NSD2;USP1;ASCC2;ASCC3;PMS1;MUTYH;MBD4;KDM4B;ERCC6L2;ASCC1;EYA3;RPA1;GTF2H1;GTF2H2;GTF2H3;APTX;MLH3;HINFP;ERCC3;APEX1;RFWD3;POLE2;ERCC8;RAD1;ERCC6;NOP53
