Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2021,chemical synaptic transmission (GO:0007268),25/306,3.5625837369179036e-09,7.802058383850208e-06,0,0,4.546310418196539,88.43837540637583,NLGN3;NAPB;BRSK1;DOC2A;STXBP1;CPNE6;CPLX1;NRGN;HRH3;KIF5A;SLC17A7;APOE;SNCB;GABRD;SYT5;SNAPIN;GABRA5;KCNIP2;SYN1;GRIN1;CACNB3;PRKAR1B;CDK5;KCNQ2;STX1A
GO_Biological_Process_2021,synaptic vesicle exocytosis (GO:0016079),8/40,1.1087371554263037e-06,0.0010874841711325,0,0,12.382911392405065,169.79805828869522,SYT5;STX1B;RIMS3;PRRT2;SNAPIN;CDK5;CPLX1;STX1A
GO_Biological_Process_2021,signal release from synapse (GO:0099643),8/43,1.983047522809068e-06,0.0010874841711325,0,0,11.319783001808318,148.63866404132634,BRSK1;SNAPIN;HRH3;CDK5;STXBP1;CPLX1;SYN1;STX1A
GO_Biological_Process_2021,neurotransmitter secretion (GO:0007269),8/44,2.3814472332829504e-06,0.0010874841711325,0,0,11.00478199718706,142.4877402662105,BRSK1;SNAPIN;HRH3;CDK5;STXBP1;CPLX1;SYN1;STX1A
GO_Biological_Process_2021,anterograde trans-synaptic signaling (GO:0098916),18/244,2.4828405733618883e-06,0.0010874841711325,0,0,4.007332490518332,51.71906295217518,SYT5;NLGN3;DOC2A;GABRA5;KCNIP2;CPNE6;CPLX1;SYN1;GRIN1;NRGN;CACNB3;PRKAR1B;HRH3;CDK5;KCNQ2;KIF5A;SNCB;GABRD
GO_Biological_Process_2021,axon development (GO:0061564),10/79,4.1219899847244425e-06,0.0014903573985469,0,0,7.201386584061659,89.29124893527026,BRSK1;BRSK2;CDK5;MAP1B;AMIGO1;ADGRB1;MAP1A;RTN4RL2;APBB1;L1CAM
GO_Biological_Process_2021,nervous system development (GO:0007399),25/447,4.763699447410379e-06,0.0014903573985469,0,0,3.005184432909551,36.8269905507302,NLGN3;ACHE;PRPS1;IGSF8;NRSN2;DAGLA;DOC2A;CPNE6;STMN3;PTN;CYP46A1;PKD1;NRGN;HAPLN2;SMPD1;APC2;PAX6;L1CAM;FGF17;BCAN;CDK5;ADGRB2;KCNQ2;ADGRB1;OBSL1
GO_Biological_Process_2021,axonogenesis (GO:0007409),17/240,8.098098895899988e-06,0.0022168545727526,0,0,3.826273844652525,44.858780100674046,NLGN3;ROBO3;BRSK1;BRSK2;UNC5A;LRTM2;L1CAM;RAP1GAP;CDK5;MAP1B;GPC1;BSG;ADGRB1;MAP1A;KIF5A;APBB1;MAPK3
GO_Biological_Process_2021,synaptic vesicle cycle (GO:0099504),6/30,2.5415025572224907e-05,0.0061843228892413,0,0,12.325566750629722,130.40659157885176,BRSK1;SNAPIN;CDK5;SLC17A7;CPLX1;STX1A
GO_Biological_Process_2021,regulation of neuron projection development (GO:0010975),13/165,3.112659944962472e-05,0.0068167252794678,0,0,4.264254385964913,44.25207736688785,RTN4R;BRSK1;BRSK2;NDRG4;KNDC1;TBR1;RTN4RL2;ATP1B2;PTN;STX1B;CDK5;CHN1;APOE
GO_Biological_Process_2021,regulation of neurotransmitter secretion (GO:0046928),6/33,4.504676967430017e-05,0.0089684023260652,0,0,10.954380072767982,109.62934656887336,STX1B;RIMS3;SNAPIN;CPLX1;SYN1;BAIAP3
GO_Biological_Process_2021,regulation of axonogenesis (GO:0050770),7/51,6.901488918987406e-05,0.012595217277152,0,0,7.8553145087236,75.26324739534243,RTN4R;BRSK1;BRSK2;GDI1;METRN;AMIGO1;CHN1
GO_Biological_Process_2021,regulation of synaptic vesicle priming (GO:0010807),3/5,7.879684076341329e-05,0.0132742370209134,0,0,73.48125,694.2977055938087,NAPB;STX1B;STXBP1
GO_Biological_Process_2021,synaptic vesicle endocytosis (GO:0048488),6/38,0.00010313416856303944,0.0158559697096348,0,0,9.240396725440808,84.82203517742143,NLGN3;SYT5;CDK5;SNCB;DNM1;STX1A
