Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2021,mitochondrial ATP synthesis coupled electron transport (GO:0042775),41/71,1.827773553794572e-50,3.8383244629686007e-47,0,0,69.74638816362054,7987.785735505588,COX7B;NDUFA13;NDUFB8;NDUFB7;NDUFA11;NDUFB10;NDUFB6;NDUFA12;NDUFB11;COX4I1;NDUFB4;NDUFB3;NDUFB2;NDUFB1;UQCR11;UQCR10;COX6A1;COX5B;COX7C;COX5A;UQCRH;UQCRFS1;COA6;COX8A;NDUFA8;UQCC3;NDUFA4;NDUFA3;NDUFA2;NDUFA1;NDUFC2;NDUFC1;COX6C;COX6B1;NDUFS8;NDUFS7;UQCRQ;NDUFS5;NDUFAB1;NDUFS3;CYCS
GO_Biological_Process_2021,aerobic electron transport chain (GO:0019646),40/70,5.482131628161357e-49,5.756238209569425e-46,0,0,67.86805555555556,7541.849587722135,COX7B;NDUFA13;NDUFB8;NDUFB7;NDUFA11;NDUFB10;NDUFB6;NDUFA12;NDUFB11;COX4I1;NDUFB4;NDUFB3;NDUFB2;NDUFB1;UQCR11;UQCR10;COX6A1;COX5B;COX7C;COX5A;UQCRH;UQCRFS1;COX8A;NDUFA8;UQCC3;NDUFA4;NDUFA3;NDUFA2;NDUFA1;NDUFC2;NDUFC1;COX6C;COX6B1;NDUFS8;NDUFS7;UQCRQ;NDUFS5;NDUFAB1;NDUFS3;CYCS
GO_Biological_Process_2021,"mitochondrial electron transport, NADH to ubiquinone (GO:0006120)",24/39,6.651192515711176e-31,4.655834760997823e-28,0,0,78.244,5436.811077426518,NDUFA8;NDUFA13;NDUFB8;NDUFB7;NDUFA11;NDUFB10;NDUFB6;NDUFA12;NDUFB11;NDUFA4;NDUFB4;NDUFA3;NDUFB3;NDUFA2;NDUFB2;NDUFA1;NDUFB1;NDUFC2;NDUFC1;NDUFS8;NDUFS7;NDUFS5;NDUFAB1;NDUFS3
GO_Biological_Process_2021,mitochondrial respiratory chain complex assembly (GO:0033108),31/90,1.8142360525955349e-29,9.52473927612656e-27,0,0,26.09337128563419,1726.841130484353,NDUFA13;NDUFB8;NDUFB7;NDUFA11;NDUFB10;NDUFB6;NDUFA12;NDUFB11;NDUFB4;COX17;NDUFB3;NDUFB2;NDUFB1;UQCRFS1;COX14;NDUFA8;PET100;UQCC3;NDUFA3;NDUFA2;NDUFA1;NDUFC2;NDUFC1;NDUFS8;NDUFS7;NDUFS5;NDUFAF4;SDHAF1;NDUFAB1;NDUFS3;NDUFAF3
GO_Biological_Process_2021,mitochondrial respiratory chain complex I assembly (GO:0032981),25/58,6.52516449095346e-27,2.283807571833711e-24,0,0,37.10602263233842,2237.2754024185856,NDUFA13;NDUFB8;NDUFB7;NDUFA11;NDUFB10;NDUFB6;NDUFA12;NDUFB11;NDUFB4;NDUFB3;NDUFB2;NDUFB1;NDUFA8;NDUFA3;NDUFA2;NDUFA1;NDUFC2;NDUFC1;NDUFS8;NDUFS7;NDUFS5;NDUFAF4;NDUFAB1;NDUFS3;NDUFAF3
GO_Biological_Process_2021,NADH dehydrogenase complex assembly (GO:0010257),25/58,6.52516449095346e-27,2.283807571833711e-24,0,0,37.10602263233842,2237.2754024185856,NDUFA13;NDUFB8;NDUFB7;NDUFA11;NDUFB10;NDUFB6;NDUFA12;NDUFB11;NDUFB4;NDUFB3;NDUFB2;NDUFB1;NDUFA8;NDUFA3;NDUFA2;NDUFA1;NDUFC2;NDUFC1;NDUFS8;NDUFS7;NDUFS5;NDUFAF4;NDUFAB1;NDUFS3;NDUFAF3
GO_Biological_Process_2021,translation (GO:0006412),37/214,3.691228681737633e-23,1.1073686045212898e-20,0,0,10.478444940802056,541.248332279618,RPL34;MRPS33;MRPL16;MRPL36;MRPL34;RPL9;MRPL57;MRPL32;RPL7;MRPL11;MRPL55;TRMT112;RPL36;RPL14;RPL38;RPL15;MRPL9;RPL39;RPS10;RPS13;MRPS28;RPL41;RPS7;TMA7;RPS3A;MRPL23;MRPL43;RPS26;MRPL52;RPS25;RPS28;RPS29;RPL24;RPL27;RPL26;RPS21;RSL24D1
GO_Biological_Process_2021,peptide biosynthetic process (GO:0043043),32/162,5.053570448469383e-22,1.3265622427232131e-19,0,0,12.21098901098901,598.7875454831016,RPL34;MRPS33;MRPL36;MRPL34;RPL9;MRPL32;RPL7;MRPL11;MRPL55;RPL36;RPL14;RPL38;MRPL9;RPL15;RPL39;RPS10;RPS13;RPL41;RPS7;RPS3A;MRPL23;MRPL43;RPS26;MRPL52;RPS25;RPS28;RPS29;RPL24;RPL27;RPL26;RPS21;RSL24D1
GO_Biological_Process_2021,SRP-dependent cotranslational protein targeting to membrane (GO:0006614),24/90,4.327861397847334e-20,1.009834326164378e-17,0,0,17.736363636363638,790.804653617523,SRP19;RPL41;RPS7;RPL34;RPS3A;SRP14;RPL9;RPL7;RPS26;RPS25;RPS28;RPS29;RPL36;RPL14;RPL24;RPL38;RPL27;SEC61B;RPL26;RPL15;RPL39;RPS10;RPS21;RPS13
GO_Biological_Process_2021,protein targeting to ER (GO:0045047),25/103,8.806847722400624e-20,1.849438021704131e-17,0,0,15.662553820448558,687.2129099387682,SRP19;RPL34;SRP14;RPL9;RPL7;SEC61G;RPL36;RPL14;RPL38;RPL15;RPL39;RPS10;RPS13;RPL41;RPS7;RPS3A;RPS26;RPS25;RPS28;SPCS1;RPS29;RPL24;RPL27;RPL26;RPS21
GO_Biological_Process_2021,cotranslational protein targeting to membrane (GO:0006613),24/94,1.3318318368992498e-19,2.5425880522622042e-17,0,0,16.719428571428573,726.6691917165498,SRP19;RPL41;ARL6IP1;RPS7;RPL34;RPS3A;SRP14;RPL9;RPL7;RPS26;RPS25;RPS28;RPS29;RPL36;RPL14;RPL24;RPL38;RPL27;RPL26;RPL15;RPL39;RPS10;RPS21;RPS13
GO_Biological_Process_2021,cellular protein metabolic process (GO:0044267),43/417,8.39025531846055e-18,1.4682946807305962e-15,0,0,5.794531699580333,227.83786156747584,STOML2;RPL34;MRPS33;MRPL36;NEDD8;MRPL34;RPL9;RNF5;MRPL32;RPL7;MRPL11;MRPL55;CST3;UBL5;LGALS1;RPL36;RPL14;TMEM208;RPL38;RPL15;MRPL9;RPL39;RPS10;RPS13;PSENEN;RPL41;RPS7;FBXO2;RPS3A;MRPL23;MRPL43;MRPL52;RPS26;RPS25;RPS28;SPCS1;RPS29;UBE2S;RPL24;RPL27;RPL26;RSL24D1;RPS21
GO_Biological_Process_2021,cellular macromolecule biosynthetic process (GO:0034645),37/314,2.350537902949543e-17,3.797022766303107e-15,0,0,6.66109758486553,255.04877963666803,SET;RPL34;MRPS33;MRPL36;MRPL34;RPL9;MRPL32;RPL7;MRPL11;MRPL55;RPL36;RPL14;RPL38;RPL15;MRPL9;POLR2I;RPL39;RPS10;POLR2J;RPS13;POLR2K;POLR2L;RPL41;RPS7;RPS3A;MRPL23;MRPL43;RPS26;MRPL52;RPS25;RPS28;RPS29;RPL24;RPL27;RPL26;RPS21;RSL24D1
GO_Biological_Process_2021,cytoplasmic translation (GO:0002181),22/93,2.6713865869663935e-17,4.0070798804495904e-15,0,0,15.03433536542639,573.7305176953004,RPL41;RPS7;RPL34;TMA7;RPS3A;RPL9;RPL7;RPS26;RPS25;RPS28;RPS29;RPL36;RPL14;RPL24;RPL38;RPL27;RPL26;RPL15;RPL39;RPS10;RPS21;RPS13
GO_Biological_Process_2021,gene expression (GO:0010467),39/356,3.889103844750884e-17,5.444745382651238e-15,0,0,6.154295546724569,232.54478264824948,RPL34;MRPS33;MRPL36;MRPL34;RPL9;MRPL32;RPL7;MRPL11;MRPL55;PABPN1;RPL36;RPL14;RPL38;RPL15;MRPL9;POLR2I;RPL39;RPS10;POLR2J;RPS13;POLR2K;POLR2L;RPL41;RPS7;ALYREF;RPS3A;MRPL23;MRPL43;RPS26;MRPL52;RPS25;RPS28;RPS29;RPL24;RPL27;RPL26;RPS21;RSL24D1;SRSF9
