Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2021,cellular protein metabolic process (GO:0044267),43/417,1.3217062465995518e-56,5.911631575699814e-55,0,0,97.77726110206928,12580.59359830122,RPL5;RPL30;RPL10;RPL32;RPL31;RPL12;RPLP1;RPL11;RPLP0;RPL10A;RPL8;RPL6;RPS15;RPL7A;RPS14;RPS17;RPS15A;RPS16;RPL18A;RPS18;RPL13;RPL35;RPLP2;RPL37;RPL18;RPS27A;RPS11;RPL19;RPS12;RPS8;RPL23;RPS5;RPS6;RPL13A;RPL23A;RPS27;RPL37A;RPS20;RPL29;RPL28;UBA52;RPS24;RPS23
GO_Biological_Process_2021,rRNA metabolic process (GO:0016072),34/162,1.087090755261898e-54,4.457072096573781e-53,0,0,164.4052734375,20428.356440480253,RPL5;RPL30;RPL10;RPL32;RPL31;RPL12;RPLP1;RPL11;RPLP0;RPL10A;RPL8;RPL6;RPS15;RPL7A;RPS14;RPS17;RPS16;RPL18A;RPL13;RPL35;RPLP2;RPL37;RPL18;RPL19;RPL23;RPS6;RPL13A;RPL23A;RPS27;RPL37A;RPL29;RPL28;UBA52;RPS24
GO_Biological_Process_2021,rRNA processing (GO:0006364),34/173,1.2871655030454412e-53,4.8714263653719775e-52,0,0,151.31070143884892,18427.308319588443,RPL5;RPL30;RPL10;RPL32;RPL31;RPL12;RPLP1;RPL11;RPLP0;RPL10A;RPL8;RPL6;RPS15;RPL7A;RPS14;RPS17;RPS16;RPL18A;RPL13;RPL35;RPLP2;RPL37;RPL18;RPL19;RPL23;RPS6;RPL13A;RPL23A;RPS27;RPL37A;RPL29;RPL28;UBA52;RPS24
GO_Biological_Process_2021,ribosome biogenesis (GO:0042254),34/192,6.2343807399589094e-52,2.19093951718556e-50,0,0,132.9873417721519,15679.785502264253,RPL5;RPL30;RPL10;RPL32;RPL31;RPL12;RPLP1;RPL11;RPLP0;RPL10A;RPL8;RPL6;RPS15;RPL7A;RPS14;RPS17;RPS16;RPL18A;RPL13;RPL35;RPLP2;RPL37;RPL18;RPL19;RPL23;RPS6;RPL13A;RPL23A;RPS27;RPL37A;RPL29;RPL28;UBA52;RPS24
GO_Biological_Process_2021,ncRNA processing (GO:0034470),34/201,3.3837647105711256e-51,1.109874825067329e-49,0,0,125.7630988023952,14615.2882414617,RPL5;RPL30;RPL10;RPL32;RPL31;RPL12;RPLP1;RPL11;RPLP0;RPL10A;RPL8;RPL6;RPS15;RPL7A;RPS14;RPS17;RPS16;RPL18A;RPL13;RPL35;RPLP2;RPL37;RPL18;RPL19;RPL23;RPS6;RPL13A;RPL23A;RPS27;RPL37A;RPL29;RPL28;UBA52;RPS24
GO_Biological_Process_2021,ribosome assembly (GO:0042255),10/50,6.946685672732267e-16,2.136105844365172e-14,0,0,88.8125,3099.831286654278,RPS15;RPL5;RPS14;RPS27;RPL10;RPS5;RPLP0;RPL11;RPL23A;RPL6
GO_Biological_Process_2021,ribosomal small subunit biogenesis (GO:0042274),8/40,6.411615996165584e-13,1.8555971000667456e-11,0,0,85.78448275862068,2408.4418051243324,RPS15;RPS14;RPS17;RPS16;RPS27;RPS5;RPS6;RPS24
GO_Biological_Process_2021,ribonucleoprotein complex assembly (GO:0022618),11/136,7.447221762749717e-13,2.0355739484849225e-11,0,0,31.6944,885.090371408619,RPS15;RPL5;RPS14;RPS27;RPL10;SNRPD1;RPS5;RPL11;RPLP0;RPL23A;RPL6
GO_Biological_Process_2021,ribosomal large subunit biogenesis (GO:0042273),8/57,1.3185378384836044e-11,3.4143190343891227e-10,0,0,55.97466572836031,1402.2724335518567,RPL5;RPL7A;RPL10;RPLP0;RPL11;RPL23A;RPL10A;RPL6
GO_Biological_Process_2021,ribosomal large subunit assembly (GO:0000027),6/25,1.7246794338495074e-10,4.2427114072697895e-09,0,0,104.8157894736842,2356.343820085736,RPL5;RPL10;RPL11;RPLP0;RPL23A;RPL6
GO_Biological_Process_2021,ribonucleoprotein complex biogenesis (GO:0022613),7/60,1.0335006351143755e-09,2.4213443451251087e-08,0,0,44.50495682763032,920.8215367621464,RPS15;RPL5;RPS17;RPS16;RPS6;RPL11;RPS24
GO_Biological_Process_2021,ribosomal small subunit assembly (GO:0000028),4/17,2.491725865447653e-07,5.5724051172738416e-06,0,0,98.863523573201,1503.2317456753574,RPS15;RPS14;RPS27;RPS5
GO_Biological_Process_2021,positive regulation of signal transduction by p53 class mediator (GO:1901798),4/22,7.564083941020736e-07,1.6180562169487835e-05,0,0,71.38351254480287,1006.128080881292,RPS15;RPL23;RPS20;RPL37
GO_Biological_Process_2021,negative regulation of ubiquitin protein ligase activity (GO:1904667),3/9,2.8424657325886727e-06,5.827054751806779e-05,0,0,158.15873015873015,2019.8196265986955,RPL5;RPL23;RPL11
GO_Biological_Process_2021,regulation of signal transduction by p53 class mediator (GO:1901796),6/156,1.2628183371737249e-05,0.000248522648755789,0,0,13.189333333333334,148.7701334412546,RPS15;RPL5;RPL23;RPL11;RPS20;RPL37
GO_Biological_Process_2021,negative regulation of ubiquitin-protein transferase activity (GO:0051444),3/15,1.5180196753745926e-05,0.0002872560308785768,0,0,79.05555555555556,877.1624048638586,RPL5;RPL23;RPL11
GO_Biological_Process_2021,regulation of ubiquitin protein ligase activity (GO:1904666),3/21,4.3749035959049415e-05,0.0007972046552537893,0,0,52.68783068783069,528.8299157939964,RPL5;RPL23;RPL11
GO_Biological_Process_2021,negative regulation of proteolysis involved in cellular protein catabolic process (GO:1903051),3/26,8.452167289925196e-05,0.0014339538988424,0,0,41.22360248447205,386.6156619472145,RPL5;RPL23;RPL11
GO_Biological_Process_2021,maturation of LSU-rRNA (GO:0000470),3/26,8.452167289925196e-05,0.0014339538988424,0,0,41.22360248447205,386.6156619472145,RPL7A;RPL35;RPL10A
GO_Biological_Process_2021,intracellular sequestering of iron ion (GO:0006880),2/5,0.00010656620364947746,0.0017476857398514,0,0,207.61458333333331,1898.997472535048,FTH1;FTL
GO_Biological_Process_2021,"maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000462)",3/30,0.0001307449285420355,0.0020750485433123,0,0,35.10934744268078,313.9569920205279,RPS14;RPS16;RPS8
GO_Biological_Process_2021,maturation of SSU-rRNA (GO:0030490),3/35,0.00020830082291535624,0.0032026251523236,0,0,29.616071428571427,251.04143677112657,RPS14;RPS16;RPS8
GO_Biological_Process_2021,response to host defenses (GO:0052200),2/7,0.00022283723883950471,0.0032245859267363,0,0,124.55625,1047.4020911231612,RPS27A;UBA52
GO_Biological_Process_2021,modulation by symbiont of host defense response (GO:0052031),2/7,0.00022283723883950471,0.0032245859267363,0,0,124.55625,1047.4020911231612,RPS27A;UBA52
GO_Biological_Process_2021,negative regulation of ubiquitin-dependent protein catabolic process (GO:2000059),3/38,0.00026659301172288154,0.0037475360505045,0,0,27.073469387755104,222.808896244126,RPL5;RPL23;RPL11
GO_Biological_Process_2021,negative regulation of mitochondrial membrane potential (GO:0010917),2/8,0.0002964837911612044,0.0040519451458697,0,0,103.79166666666669,843.1534732748167,PRELID1;BAX
GO_Biological_Process_2021,JNK cascade (GO:0007254),3/41,0.00033450397824263435,0.0044479988458209,0,0,24.93233082706767,199.52999759600928,GPS2;RPS27A;UBA52
GO_Biological_Process_2021,regulation of ubiquitin-dependent protein catabolic process (GO:2000058),3/42,0.000359387942048076,0.0046531280917803,0,0,24.29181929181929,192.66104558485847,RPL5;RPL23;RPL11
GO_Biological_Process_2021,negative regulation of membrane potential (GO:0045837),2/9,0.0003803819833564485,0.0047986650208044,0,0,88.95982142857143,700.4993990645605,PRELID1;BAX
GO_Biological_Process_2021,modification-dependent macromolecule catabolic process (GO:0043632),2/10,0.0004744654203814996,0.0055580234958975,0,0,77.8359375,595.7034787304551,RPS27A;UBA52
GO_Biological_Process_2021,modulation by symbiont of host process (GO:0044003),2/10,0.0004744654203814996,0.0055580234958975,0,0,77.8359375,595.7034787304551,RPS27A;UBA52
GO_Biological_Process_2021,regulation of protein neddylation (GO:2000434),2/10,0.0004744654203814996,0.0055580234958975,0,0,77.8359375,595.7034787304551,RPL5;RPL11
GO_Biological_Process_2021,protein targeting (GO:0006605),4/125,0.0007768908005232382,0.0088890761362193,0,0,10.564116235670488,75.64129871244232,NACA;RPL11;TOMM7;TSPO
GO_Biological_Process_2021,stress-activated MAPK cascade (GO:0051403),3/62,0.0011295854437618,0.0126308190529735,0,0,16.041162227602907,108.85379618865412,GPS2;RPS27A;UBA52
GO_Biological_Process_2021,pre-replicative complex assembly (GO:0036388),3/64,0.001238565078198,0.013541644854965,0,0,15.513661202185792,103.8453727280211,PSME1;RPS27A;UBA52
GO_Biological_Process_2021,negative regulation of programmed cell death (GO:0043069),6/381,0.0015942788500957,0.0170518520488506,0,0,5.2157333333333336,33.59627928968127,PRELID1;RPL10;PA2G4;RPS27A;PTMA;UBA52
GO_Biological_Process_2021,endoplasmic reticulum mannose trimming (GO:1904380),2/19,0.0017687514504928,0.0185154407157969,0,0,36.61213235294117,232.0287069409544,RPS27A;UBA52
GO_Biological_Process_2021,regulation of transcription from RNA polymerase II promoter in response to hypoxia (GO:0061418),3/75,0.001956199521718,0.0200510450976101,0,0,13.136243386243386,81.92748837064639,PSME1;RPS27A;UBA52
GO_Biological_Process_2021,error-prone translesion synthesis (GO:0042276),2/21,0.0021629319253039,0.0217176021887666,0,0,32.754934210526315,200.99379505878943,RPS27A;UBA52
GO_Biological_Process_2021,positive regulation of peptidase activity (GO:0010952),2/22,0.002374172468896,0.022463324128786,0,0,31.115625,188.03503059735857,PRELID1;PSME1
GO_Biological_Process_2021,error-free translesion synthesis (GO:0070987),2/22,0.002374172468896,0.022463324128786,0,0,31.115625,188.03503059735857,RPS27A;UBA52
GO_Biological_Process_2021,"nucleotide-excision repair, DNA duplex unwinding (GO:0000717)",2/22,0.002374172468896,0.022463324128786,0,0,31.115625,188.03503059735857,RPS27A;UBA52
GO_Biological_Process_2021,"nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway (GO:0035872)",2/24,0.002824642125521,0.0240801099978621,0,0,28.28409090909091,166.0098965847709,RPS27A;UBA52
GO_Biological_Process_2021,"nucleotide-excision repair, DNA damage recognition (GO:0000715)",2/23,0.002594763239101,0.0240801099978621,0,0,29.632440476190474,176.43925514435907,RPS27A;UBA52
GO_Biological_Process_2021,anaphase-promoting complex-dependent catabolic process (GO:0031145),3/84,0.0027027678609783,0.0240801099978621,0,0,11.671369782480893,69.0183989120664,PSME1;RPS27A;UBA52
GO_Biological_Process_2021,"nucleotide-excision repair, DNA gap filling (GO:0006297)",2/24,0.002824642125521,0.0240801099978621,0,0,28.28409090909091,166.0098965847709,RPS27A;UBA52
GO_Biological_Process_2021,"protein alpha-1,2-demannosylation (GO:0036508)",2/24,0.002824642125521,0.0240801099978621,0,0,28.28409090909091,166.0098965847709,RPS27A;UBA52
GO_Biological_Process_2021,regulation of translation (GO:0006417),4/178,0.0028452023276003,0.0240801099978621,0,0,7.3266592510196515,42.94976376611972,RPL5;RPL10;RPL13A;EIF1
GO_Biological_Process_2021,protein stabilization (GO:0050821),4/179,0.0029031031221529,0.0240801099978621,0,0,7.284423963133641,42.5554232061784,RPL5;RPL23;RPL11;PFN1
GO_Biological_Process_2021,regulation of transcription from RNA polymerase II promoter in response to stress (GO:0043618),3/87,0.0029855420932308,0.0240801099978621,0,0,11.25283446712018,65.42368637507951,PSME1;RPS27A;UBA52
GO_Biological_Process_2021,regulation of apoptotic process (GO:0042981),8/742,0.0029706076636828,0.0240801099978621,0,0,3.60800526167434,20.99494201509952,PRELID1;RPL10;RPS6;BAX;PA2G4;RPS27A;PTMA;UBA52
GO_Biological_Process_2021,global genome nucleotide-excision repair (GO:0070911),2/26,0.0033120172933686,0.0262824598118934,0,0,25.924479166666668,148.03390444922684,RPS27A;UBA52
GO_Biological_Process_2021,stress-activated protein kinase signaling cascade (GO:0031098),2/27,0.0035693908352267,0.0274396920458055,0,0,24.88625,140.2429860657331,RPS27A;UBA52
GO_Biological_Process_2021,cytoplasmic pattern recognition receptor signaling pathway (GO:0002753),2/27,0.0035693908352267,0.0274396920458055,0,0,24.88625,140.2429860657331,RPS27A;UBA52
GO_Biological_Process_2021,interleukin-1-mediated signaling pathway (GO:0070498),3/94,0.0037142477202495,0.0281139981286583,0,0,10.38356881214024,58.1020808283191,PSME1;RPS27A;UBA52
GO_Biological_Process_2021,nucleotide-binding oligomerization domain containing signaling pathway (GO:0070423),2/28,0.0038358070126423,0.0285941977306068,0,0,23.927884615384617,133.11980542706667,RPS27A;UBA52
GO_Biological_Process_2021,aggrephagy (GO:0035973),2/29,0.0041112051894865,0.0293146804815563,0,0,23.04050925925926,126.58545783281876,RPS27A;UBA52
GO_Biological_Process_2021,"nucleotide-excision repair, preincision complex assembly (GO:0006294)",2/29,0.0041112051894865,0.0293146804815563,0,0,23.04050925925926,126.58545783281876,RPS27A;UBA52
GO_Biological_Process_2021,MyD88-dependent toll-like receptor signaling pathway (GO:0002755),2/29,0.0041112051894865,0.0293146804815563,0,0,23.04050925925926,126.58545783281876,RPS27A;UBA52
GO_Biological_Process_2021,positive regulation of endopeptidase activity (GO:0010950),2/30,0.004395525019554,0.0304591311214171,0,0,22.216517857142858,120.57278137525562,PRELID1;PSME1
GO_Biological_Process_2021,TRIF-dependent toll-like receptor signaling pathway (GO:0035666),2/30,0.004395525019554,0.0304591311214171,0,0,22.216517857142858,120.57278137525562,RPS27A;UBA52
GO_Biological_Process_2021,MyD88-independent toll-like receptor signaling pathway (GO:0002756),2/31,0.0046887064481426,0.0320394940623081,0,0,21.44935344827586,115.02427159714598,RPS27A;UBA52
GO_Biological_Process_2021,negative regulation of apoptotic process (GO:0043066),6/485,0.0052449193810892,0.0353493196643277,0,0,4.061586638830898,21.32534199586275,PRELID1;RPL10;PA2G4;RPS27A;PTMA;UBA52
GO_Biological_Process_2021,"nucleotide-excision repair, DNA incision, 5'-to lesion (GO:0006296)",2/37,0.0066305616791941,0.0440842749481558,0,0,17.766964285714284,89.12026122240691,RPS27A;UBA52
GO_Biological_Process_2021,regulation of exit from mitosis (GO:0007096),2/39,0.007346063427891,0.0475560948226628,0,0,16.80489864864865,82.57239366869861,RPS27A;UBA52
GO_Biological_Process_2021,"nucleotide-excision repair, DNA incision (GO:0033683)",2/39,0.007346063427891,0.0475560948226628,0,0,16.80489864864865,82.57239366869861,RPS27A;UBA52
GO_Biological_Process_2021,regulation of mRNA catabolic process (GO:0061013),3/122,0.0076631235168295,0.0489643736400015,0,0,7.929171668667467,38.62565629568007,PSME1;RPS27A;UBA52
GO_Biological_Process_2021,regulation of mitochondrial membrane potential (GO:0051881),2/41,0.0080949012269259,0.0504138152360453,0,0,15.94150641025641,76.7825987015039,PRELID1;BAX
GO_Biological_Process_2021,regulation of release of cytochrome c from mitochondria (GO:0090199),2/41,0.0080949012269259,0.0504138152360453,0,0,15.94150641025641,76.7825987015039,PRELID1;BAX
GO_Biological_Process_2021,translesion synthesis (GO:0019985),2/42,0.0084816782628139,0.0521623213163056,0,0,15.5421875,74.13385549413645,RPS27A;UBA52
GO_Biological_Process_2021,DNA synthesis involved in DNA repair (GO:0000731),2/43,0.008876618402253,0.0535490991983076,0,0,15.16234756097561,71.63200327629296,RPS27A;UBA52
GO_Biological_Process_2021,DNA-dependent DNA replication (GO:0006261),3/129,0.0089248498663846,0.0535490991983076,0,0,7.486016628873772,35.32588194806702,PSME1;RPS27A;UBA52
GO_Biological_Process_2021,cellular response to hypoxia (GO:0071456),3/131,0.0093063569035074,0.0551653927292247,0,0,7.368303571428571,34.4619800286176,PSME1;RPS27A;UBA52
GO_Biological_Process_2021,postreplication repair (GO:0006301),2/46,0.0101098548652501,0.0592148642107506,0,0,14.126420454545457,64.90023091346157,RPS27A;UBA52
GO_Biological_Process_2021,establishment of protein localization to mitochondrion (GO:0072655),2/48,0.0109718013839528,0.0635073680106447,0,0,13.51086956521739,60.9668100275446,TOMM7;TSPO
GO_Biological_Process_2021,protein-DNA complex assembly (GO:0065004),3/143,0.0117949805863791,0.0674782610290525,0,0,6.7326530612244895,29.89352636434925,PSME1;RPS27A;UBA52
GO_Biological_Process_2021,DNA duplex unwinding (GO:0032508),2/51,0.0123233009764115,0.0696903917286721,0,0,12.681760204081632,55.75235849108612,RPS27A;UBA52
GO_Biological_Process_2021,regulation of mRNA stability (GO:0043488),3/146,0.0124712435373636,0.0697255888679876,0,0,6.590409590409591,28.894529174220445,PSME1;RPS27A;UBA52
GO_Biological_Process_2021,interstrand cross-link repair (GO:0036297),2/55,0.0142323657222521,0.0769486146741542,0,0,11.722287735849056,49.84594131852239,RPS27A;UBA52
GO_Biological_Process_2021,negative regulation of protein modification by small protein conjugation or removal (GO:1903321),2/55,0.0142323657222521,0.0769486146741542,0,0,11.722287735849056,49.84594131852239,RPL5;RPL11
GO_Biological_Process_2021,protein targeting to mitochondrion (GO:0006626),2/55,0.0142323657222521,0.0769486146741542,0,0,11.722287735849056,49.84594131852239,TOMM7;TSPO
GO_Biological_Process_2021,positive regulation of programmed cell death (GO:0043068),4/286,0.0147529521656705,0.0772175794203184,0,0,4.49599633951041,18.956523630246465,RPS6;BAX;RPS27A;UBA52
GO_Biological_Process_2021,mitochondrial transport (GO:0006839),2/56,0.0147283926208621,0.0772175794203184,0,0,11.50462962962963,48.52627671548826,TOMM7;TSPO
GO_Biological_Process_2021,cellular response to interleukin-1 (GO:0071347),3/155,0.0146317314232587,0.0772175794203184,0,0,6.197368421052632,26.18117161536357,PSME1;RPS27A;UBA52
GO_Biological_Process_2021,regulation of sterol transport (GO:0032371),1/5,0.0163929514126727,0.0798547732181684,0,0,76.65384615384616,315.11658961920176,TSPO
GO_Biological_Process_2021,response to mitochondrial depolarisation (GO:0098780),1/5,0.0163929514126727,0.0798547732181684,0,0,76.65384615384616,315.11658961920176,GPS2
GO_Biological_Process_2021,positive regulation of peroxisome proliferator activated receptor signaling pathway (GO:0035360),1/5,0.0163929514126727,0.0798547732181684,0,0,76.65384615384616,315.11658961920176,GPS2
GO_Biological_Process_2021,selective autophagy (GO:0061912),2/59,0.0162606511061238,0.0798547732181684,0,0,10.897478070175438,44.88678989445044,RPS27A;UBA52
GO_Biological_Process_2021,negative regulation of protein polyubiquitination (GO:1902915),1/5,0.0163929514126727,0.0798547732181684,0,0,76.65384615384616,315.11658961920176,GPS2
GO_Biological_Process_2021,cellular response to antibiotic (GO:0071236),1/5,0.0163929514126727,0.0798547732181684,0,0,76.65384615384616,315.11658961920176,RPL23
GO_Biological_Process_2021,cellular iron ion homeostasis (GO:0006879),2/58,0.0157425878544849,0.0798547732181684,0,0,11.092633928571429,46.04980116642699,FTH1;FTL
GO_Biological_Process_2021,iron ion homeostasis (GO:0055072),2/61,0.0173184481004133,0.082725014227217,0,0,10.527012711864408,42.69738440488327,FTH1;FTL
GO_Biological_Process_2021,pattern recognition receptor signaling pathway (GO:0002221),2/61,0.0173184481004133,0.082725014227217,0,0,10.527012711864408,42.69738440488327,RPS27A;UBA52
GO_Biological_Process_2021,I-kappaB kinase/NF-kappaB signaling (GO:0007249),2/62,0.0178580782947853,0.0844824473176381,0,0,10.351041666666667,41.66604085376373,RPS27A;UBA52
GO_Biological_Process_2021,amyloid fibril formation (GO:1990000),2/63,0.018404794347285,0.0847606029447391,0,0,10.180840163934429,40.67392337099801,RPS27A;UBA52
GO_Biological_Process_2021,positive regulation of apoptotic process (GO:0043065),4/310,0.0192417447716955,0.0847606029447391,0,0,4.13830908707569,16.349106610187825,RPS6;BAX;RPS27A;UBA52
GO_Biological_Process_2021,macromolecule biosynthetic process (GO:0009059),1/6,0.0196396519018298,0.0847606029447391,0,0,61.32,241.0001522133395,RPS23
GO_Biological_Process_2021,protein insertion into mitochondrial membrane involved in apoptotic signaling pathway (GO:0001844),1/6,0.0196396519018298,0.0847606029447391,0,0,61.32,241.0001522133395,BAX
GO_Biological_Process_2021,positive regulation of autophagy of mitochondrion in response to mitochondrial depolarization (GO:1904925),1/6,0.0196396519018298,0.0847606029447391,0,0,61.32,241.0001522133395,TOMM7
GO_Biological_Process_2021,protein-DNA complex subunit organization (GO:0071824),1/6,0.0196396519018298,0.0847606029447391,0,0,61.32,241.0001522133395,RPL23
GO_Biological_Process_2021,negative regulation of B cell receptor signaling pathway (GO:0050859),1/6,0.0196396519018298,0.0847606029447391,0,0,61.32,241.0001522133395,GPS2
GO_Biological_Process_2021,activation of cysteine-type endopeptidase activity involved in apoptotic process by cytochrome c (GO:0008635),1/6,0.0196396519018298,0.0847606029447391,0,0,61.32,241.0001522133395,BAX
GO_Biological_Process_2021,ruffle assembly (GO:0097178),1/6,0.0196396519018298,0.0847606029447391,0,0,61.32,241.0001522133395,AIF1
GO_Biological_Process_2021,lymphocyte apoptotic process (GO:0070227),1/6,0.0196396519018298,0.0847606029447391,0,0,61.32,241.0001522133395,BAX
GO_Biological_Process_2021,mitochondrion organization (GO:0007005),3/175,0.0201492998215702,0.0862039609757612,0,0,5.471207087486158,21.362797171662653,TOMM7;BAX;TSPO
GO_Biological_Process_2021,negative regulation of transforming growth factor beta receptor signaling pathway (GO:0030512),2/68,0.0212428813584607,0.0900991174858853,0,0,9.407196969696969,36.23401509434124,RPS27A;UBA52
