Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2021,organelle organization (GO:0006996),8/420,2.705898388856659e-05,0.0207812996264191,0,0,7.584466019417476,79.76955678688714,VMP1;UBXN2B;VAPA;CSNK1A1;CHMP4B;CSNK1D;STX4;NECTIN2
GO_Biological_Process_2021,regulation of cell junction assembly (GO:1901888),3/27,6.442784571468747e-05,0.0247402927544399,0,0,45.268181818181816,436.8363534746969,PRKCH;RAPGEF2;F11R
GO_Biological_Process_2021,membrane assembly (GO:0071709),3/36,0.00015438335924143848,0.0395221399658082,0,0,32.90743801652893,288.7980355988913,UBXN2B;CHMP4B;STX4
GO_Biological_Process_2021,endomembrane system organization (GO:0010256),5/199,0.00027700960120367115,0.0449114530771513,0,0,9.603190040848084,78.66413164040097,VMP1;UBXN2B;VAPA;CSNK1A1;CSNK1D
GO_Biological_Process_2021,regulation of protein kinase activity (GO:0045859),4/110,0.00029239227263770423,0.0449114530771513,0,0,13.861635220125786,112.79786807675036,CDKN1A;UBASH3B;RAPGEF2;LCP2
GO_Biological_Process_2021,cellular response to cytokine stimulus (GO:0071345),7/482,0.0004699516631396136,0.0451153596614029,0,0,5.625139318885449,43.10477159424735,CDKN1A;IRF1;FPR1;STX4;PTPN7;IL1RAP;CD58
GO_Biological_Process_2021,cytokine-mediated signaling pathway (GO:0019221),8/621,0.0004026339966360679,0.0451153596614029,0,0,5.045089722675368,39.43990115076217,CDKN1A;FCER1G;TNFRSF12A;FBXW11;IRF1;FPR1;STX4;IL1RAP
GO_Biological_Process_2021,establishment of endothelial intestinal barrier (GO:0090557),2/11,0.00044700954794706256,0.0451153596614029,0,0,79.09920634920636,610.0866893648016,RAPGEF2;F11R
GO_Biological_Process_2021,Golgi organization (GO:0007030),4/130,0.0005510806386017772,0.0470255478273516,0,0,11.649617871840094,87.41441527805036,VMP1;UBXN2B;CSNK1A1;CSNK1D
GO_Biological_Process_2021,regulation of bicellular tight junction assembly (GO:2000810),2/19,0.001369232764901,0.0919002608217821,0,0,41.859243697479,275.99912096338653,PRKCH;F11R
GO_Biological_Process_2021,positive regulation of antigen receptor-mediated signaling pathway (GO:0050857),2/21,0.0016752651712304,0.0919002608217821,0,0,37.44924812030075,239.36749802123,PRKCH;NECTIN2
GO_Biological_Process_2021,positive regulation of ubiquitin-dependent protein catabolic process (GO:2000060),3/79,0.0015653718648384,0.0919002608217821,0,0,14.257894736842106,92.1007512397889,RNF144B;CSNK1A1;CSNK1D
GO_Biological_Process_2021,nuclear membrane organization (GO:0071763),2/19,0.001369232764901,0.0919002608217821,0,0,41.859243697479,275.99912096338653,UBXN2B;CHMP4B
GO_Biological_Process_2021,positive regulation of proteasomal ubiquitin-dependent protein catabolic process (GO:0032436),3/79,0.0015653718648384,0.0919002608217821,0,0,14.257894736842106,92.1007512397889,RNF144B;CSNK1A1;CSNK1D
GO_Biological_Process_2021,establishment of mitotic spindle orientation (GO:0000132),2/24,0.0021895208131594,0.0934195546948026,0,0,32.33766233766234,198.03819076650805,UBXN2B;FBXW11
GO_Biological_Process_2021,positive regulation of proteasomal protein catabolic process (GO:1901800),3/86,0.0019969864238162,0.0934195546948026,0,0,13.050821467688936,81.12542043679787,RNF144B;CSNK1A1;CSNK1D
GO_Biological_Process_2021,negative regulation of stress fiber assembly (GO:0051497),2/24,0.0021895208131594,0.0934195546948026,0,0,32.33766233766234,198.03819076650805,F11R;ARHGAP6
GO_Biological_Process_2021,immune response-activating cell surface receptor signaling pathway (GO:0002429),2/24,0.0021895208131594,0.0934195546948026,0,0,32.33766233766234,198.03819076650805,FCER1G;FPR1
GO_Biological_Process_2021,establishment of spindle orientation (GO:0051294),2/30,0.0034125952701803,0.1035712132559447,0,0,25.400510204081638,144.28206600498726,UBXN2B;FBXW11
GO_Biological_Process_2021,regulation of proteasomal ubiquitin-dependent protein catabolic process (GO:0032434),3/102,0.0032425358632561,0.1035712132559447,0,0,10.932782369146006,62.66014429474789,RNF144B;CSNK1A1;CSNK1D
GO_Biological_Process_2021,establishment of mitotic spindle localization (GO:0040001),2/29,0.0031910131140572,0.1035712132559447,0,0,26.34259259259259,151.40185980157577,UBXN2B;FBXW11
GO_Biological_Process_2021,small GTPase mediated signal transduction (GO:0007264),3/106,0.0036136136089328,0.1035712132559447,0,0,10.506090026478375,59.076238084955655,CDKN1A;RAPGEF2;ARHGAP18
GO_Biological_Process_2021,ubiquitin-dependent protein catabolic process (GO:0006511),5/354,0.0035901955029,0.1035712132559447,0,0,5.296264259069038,29.81557715255788,RNF144B;UBXN2B;FBXW11;UBE2D3;UBAP1
GO_Biological_Process_2021,multivesicular body organization (GO:0036257),2/31,0.0036411754660293,0.1035712132559447,0,0,24.523399014778324,137.7098895888601,RAB27A;CHMP4B
GO_Biological_Process_2021,mitotic cell cycle phase transition (GO:0044772),4/209,0.0031635389160039,0.1035712132559447,0,0,7.131707317073171,41.05056351732122,CDKN1A;FBXW11;CHMP4B;CSNK1D
GO_Biological_Process_2021,establishment of endothelial barrier (GO:0061028),2/29,0.0031910131140572,0.1035712132559447,0,0,26.34259259259259,151.40185980157577,RAPGEF2;F11R
GO_Biological_Process_2021,negative regulation of actin filament bundle assembly (GO:0032232),2/27,0.0027690078712777,0.1035712132559447,0,0,28.452857142857145,167.56644964163306,F11R;ARHGAP6
GO_Biological_Process_2021,positive regulation of kinase activity (GO:0033674),3/114,0.0044311763034006,0.1063482312816161,0,0,9.744963144963146,52.80883426780957,CDKN1A;RAPGEF2;LCP2
GO_Biological_Process_2021,Fc receptor signaling pathway (GO:0038093),3/112,0.0042172048757418,0.1063482312816161,0,0,9.924770642201835,54.27442925480958,FCER1G;FBXW11;LCP2
GO_Biological_Process_2021,positive regulation of protein phosphorylation (GO:0001934),5/371,0.0043789949393068,0.1063482312816161,0,0,5.045881018661718,27.40385711229944,CDKN1A;RAPGEF2;LCP2;CSNK1D;PDE8A
GO_Biological_Process_2021,positive regulation of epidermal growth factor receptor signaling pathway (GO:0045742),2/34,0.004368494923651,0.1063482312816161,0,0,22.220982142857142,120.73407868148206,DGKD;HBEGF
GO_Biological_Process_2021,Fc-epsilon receptor signaling pathway (GO:0038095),3/111,0.0041126331267019,0.1063482312816161,0,0,10.017171717171715,55.03125404348445,FCER1G;FBXW11;LCP2
GO_Biological_Process_2021,membrane fusion (GO:0061025),2/36,0.0048876172516927,0.1116766708229971,0,0,20.91176470588235,111.27255319681896,UBXN2B;VAPA
GO_Biological_Process_2021,negative regulation of cellular macromolecule biosynthetic process (GO:2000113),6/547,0.0049440192812264,0.1116766708229971,0,0,4.137850135077492,21.97023249527467,ZHX2;CDKN1A;NFIL3;FBXW11;IRF1;PPARD
GO_Biological_Process_2021,membrane organization (GO:0061024),4/242,0.0053204787887125,0.1167465059923217,0,0,6.132586367880486,32.111399567190844,UBXN2B;VAPA;CHMP4B;HBEGF
GO_Biological_Process_2021,negative regulation of cellular process (GO:0048523),6/566,0.0058230870330381,0.1242258567048145,0,0,3.993543956043956,20.55047664293696,CDKN1A;IRF1;RAPGEF2;CHMP4B;TGFBI;PDE8A
GO_Biological_Process_2021,phosphorylation (GO:0016310),5/400,0.0059994294578463,0.1245286979358381,0,0,4.668497731072367,23.884458780245645,DGKD;PRKCH;GK;CSNK1A1;CSNK1D
GO_Biological_Process_2021,acylglycerol metabolic process (GO:0006639),2/41,0.0063029292367822,0.1251312536235957,0,0,18.226190476190474,92.34738283089771,DGKD;GK
GO_Biological_Process_2021,G2/M transition of mitotic cell cycle (GO:0000086),3/130,0.006380992015619,0.1251312536235957,0,0,8.510379384395133,43.01513138522212,CDKN1A;FBXW11;CSNK1D
GO_Biological_Process_2021,cell cycle G2/M phase transition (GO:0044839),3/131,0.0065172527928956,0.1251312536235957,0,0,8.443465909090909,42.49851674005635,CDKN1A;FBXW11;CSNK1D
GO_Biological_Process_2021,protein dephosphorylation (GO:0006470),3/139,0.0076700552974795,0.1336418742996049,0,0,7.943582887700535,38.68867595410073,UBASH3B;FBXW11;PTPN7
GO_Biological_Process_2021,positive regulation of cell migration (GO:0030335),4/269,0.0076875285571743,0.1336418742996049,0,0,5.50020964360587,26.77587819882439,MGAT5;RAPGEF2;STX4;HBEGF
GO_Biological_Process_2021,Ras protein signal transduction (GO:0007265),3/142,0.0081314423724024,0.1336418742996049,0,0,7.770961412688031,37.3939980945446,CDKN1A;RAPGEF2;ARHGAP6
GO_Biological_Process_2021,epidermal growth factor receptor signaling pathway (GO:0007173),2/47,0.0082172382807397,0.1336418742996049,0,0,15.79126984126984,75.82211536937413,DGKD;HBEGF
GO_Biological_Process_2021,regulation of wound healing (GO:0061041),2/47,0.0082172382807397,0.1336418742996049,0,0,15.79126984126984,75.82211536937413,TNFRSF12A;HBEGF
GO_Biological_Process_2021,cellular response to mechanical stimulus (GO:0071260),2/49,0.0089063413034577,0.1336418742996049,0,0,15.117781155015198,71.37092011036809,IRF1;F11R
GO_Biological_Process_2021,positive regulation of reactive oxygen species metabolic process (GO:2000379),2/49,0.0089063413034577,0.1336418742996049,0,0,15.117781155015198,71.37092011036809,CDKN1A;RAB27A
GO_Biological_Process_2021,regulation of cellular component movement (GO:0051270),2/50,0.0092602829393189,0.1336418742996049,0,0,14.802083333333334,69.30366021141536,ARHGAP18;HBEGF
GO_Biological_Process_2021,positive regulation of fat cell differentiation (GO:0045600),2/51,0.0096204341226282,0.1336418742996049,0,0,14.49927113702624,67.33267063743956,METRNL;PPARD
GO_Biological_Process_2021,regulation of exocytosis (GO:0017157),2/52,0.0099867571525234,0.1336418742996049,0,0,14.208571428571428,65.45171819277833,RAB27A;STX4
